datetime,game_length,game_result,time_per_game,training_steps
2023-05-24 13:25:51,69,B+1.0,46.7507,0
2023-05-24 13:26:22,49,B+1.0,38.8172,0
2023-05-24 13:27:05,64,W+1.0,40.1302,0
2023-05-24 13:27:53,67,B+1.0,42.0605,0
2023-05-24 13:28:12,32,W+1.0,37.6102,0
2023-05-24 13:28:38,39,B+1.0,35.6056,0
2023-05-24 13:29:14,51,B+1.0,35.6545,0
2023-05-24 13:29:41,42,W+1.0,34.5966,0
2023-05-24 13:30:38,80,W+1.0,37.0095,0
2023-05-24 13:31:42,92,W+1.0,39.7278,0
2023-05-24 13:32:05,35,B+1.0,38.2074,0
2023-05-24 13:32:59,77,B+1.0,39.5414,0
2023-05-24 13:33:52,72,W+1.0,40.5646,0
2023-05-24 13:34:44,73,B+1.0,41.3618,0
2023-05-24 13:35:07,35,B+1.0,40.1376,0
2023-05-24 13:35:44,53,B+1.0,39.9588,0
2023-05-24 13:36:51,87,B+1.0,41.5688,0
2023-05-24 13:37:26,49,B+1.0,41.199,0
2023-05-24 13:38:07,56,W+1.0,41.1667,0
2023-05-24 13:38:35,43,B+1.0,40.5267,0
2023-05-24 13:39:16,55,B+1.0,40.5323,0
2023-05-24 13:39:36,33,B+1.0,39.6301,0
2023-05-24 13:40:15,56,W+1.0,39.6079,0
2023-05-24 13:40:49,48,W+1.0,39.37,0
2023-05-24 13:41:27,54,W+1.0,39.3092,0
2023-05-24 13:41:47,32,W+1.0,38.5658,0
2023-05-24 13:42:21,51,B+1.0,38.3791,0
2023-05-24 13:42:51,45,B+1.0,38.0941,0
2023-05-24 13:43:36,67,B+1.0,38.3367,0
2023-05-24 13:45:06,47,B+1.0,37.8055,1000
2023-05-24 13:45:35,58,W+1.0,37.5331,1000
2023-05-24 13:45:59,47,B+1.0,37.1265,1000
2023-05-24 13:46:33,61,B+1.0,37.0274,1000
2023-05-24 13:46:59,48,W+1.0,36.7015,1000
2023-05-24 13:47:37,74,W+1.0,36.7468,1000
2023-05-24 13:48:12,65,B+1.0,36.6874,1000
2023-05-24 13:48:32,42,W+1.0,36.2655,1000
2023-05-24 13:49:07,65,B+1.0,36.2105,1000
2023-05-24 13:49:35,55,B+1.0,36.0206,1000
2023-05-24 13:50:03,53,B+1.0,35.8226,1000
2023-05-24 13:50:26,44,W+1.0,35.5109,1000
2023-05-24 13:50:57,58,W+1.0,35.4083,1000
2023-05-24 13:51:29,62,W+1.0,35.3359,1000
2023-05-24 13:51:46,31,B+1.0,34.9183,1000
2023-05-24 13:52:00,29,B+1.0,34.4787,1000
2023-05-24 13:52:18,34,W+1.0,34.1244,1000
2023-05-24 13:52:51,64,W+1.0,34.0889,1000
2023-05-24 13:53:29,70,W+1.0,34.1821,1000
2023-05-24 13:54:03,61,B+1.0,34.1641,1000
2023-05-24 13:54:32,54,W+1.0,34.0627,1000
2023-05-24 13:54:55,44,W+1.0,33.8603,1000
