datetime,game_length,game_result,time_per_game,training_steps
2023-05-24 13:25:57,46,W+1.0,45.9209,0
2023-05-24 13:26:39,58,W+1.0,43.8267,0
2023-05-24 13:27:09,48,W+1.0,39.3331,0
2023-05-24 13:27:58,70,W+1.0,41.6787,0
2023-05-24 13:28:36,58,W+1.0,40.9048,0
2023-05-24 13:29:13,58,W+1.0,40.2102,0
2023-05-24 13:29:37,38,W+1.0,37.8937,0
2023-05-24 13:30:32,71,B+1.0,40.0847,0
2023-05-24 13:31:36,65,B+1.0,42.6767,0
2023-05-24 13:32:25,75,B+1.0,43.3424,0
2023-05-24 13:33:14,74,W+1.0,43.8314,0
2023-05-24 13:33:42,45,B+1.0,42.5239,0
2023-05-24 13:34:16,53,B+1.0,41.8716,0
2023-05-24 13:34:48,52,W+1.0,41.1545,0
2023-05-24 13:35:41,76,W+1.0,41.9552,0
2023-05-24 13:36:05,39,B+1.0,40.8669,0
2023-05-24 13:36:36,48,W+1.0,40.2433,0
2023-05-24 13:36:52,29,B+1.0,38.9249,0
2023-05-24 13:37:35,65,B+1.0,39.1279,0
2023-05-24 13:38:00,41,B+1.0,38.419,0
2023-05-24 13:38:34,54,W+1.0,38.2286,0
2023-05-24 13:39:12,58,W+1.0,38.2014,0
2023-05-24 13:39:35,39,B+1.0,37.5447,0
2023-05-24 13:40:24,70,W+1.0,38.0061,0
2023-05-24 13:41:00,53,B+1.0,37.9208,0
2023-05-24 13:41:09,17,B+1.0,36.825,0
2023-05-24 13:41:36,44,W+1.0,36.47,0
2023-05-24 13:42:11,54,W+1.0,36.4093,0
2023-05-24 13:42:34,37,B+1.0,35.9336,0
2023-05-24 13:43:00,44,W+1.0,35.6005,0
2023-05-24 13:44:55,27,B+1.0,35.5804,1000
2023-05-24 13:45:19,45,B+1.0,35.2323,1000
2023-05-24 13:45:46,51,B+1.0,34.9896,1000
2023-05-24 13:46:16,56,W+1.0,34.8454,1000
2023-05-24 13:46:41,48,W+1.0,34.591,1000
2023-05-24 13:47:10,55,B+1.0,34.4442,1000
2023-05-24 13:47:36,48,W+1.0,34.2024,1000
2023-05-24 13:47:57,42,W+1.0,33.8822,1000
2023-05-24 13:48:27,56,W+1.0,33.7788,1000
2023-05-24 13:48:55,52,W+1.0,33.6318,1000
2023-05-24 13:49:25,57,B+1.0,33.5476,1000
2023-05-24 13:49:45,38,W+1.0,33.2383,1000
2023-05-24 13:50:19,59,B+1.0,33.246,1000
2023-05-24 13:50:48,54,W+1.0,33.158,1000
2023-05-24 13:51:16,54,W+1.0,33.0428,1000
2023-05-24 13:51:37,40,W+1.0,32.7871,1000
2023-05-24 13:51:54,32,W+1.0,32.4545,1000
