datetime,game_length,game_result,time_per_game,training_steps
2023-05-24 13:25:23,41,B+1.0,20.6298,0
2023-05-24 13:25:49,46,W+1.0,23.4375,0
2023-05-24 13:26:05,38,W+1.0,20.7684,0
2023-05-24 13:26:44,65,B+1.0,25.3361,0
2023-05-24 13:27:14,52,W+1.0,26.2598,0
2023-05-24 13:27:45,55,B+1.0,27.0224,0
2023-05-24 13:28:18,56,W+1.0,27.9328,0
2023-05-24 13:28:43,44,W+1.0,27.5977,0
2023-05-24 13:29:14,52,W+1.0,27.9695,0
2023-05-24 13:29:41,46,W+1.0,27.8461,0
2023-05-24 13:30:24,70,W+1.0,29.2078,0
2023-05-24 13:31:03,62,W+1.0,30.027,0
2023-05-24 13:31:39,60,W+1.0,30.519,0
2023-05-24 13:32:27,76,W+1.0,31.7126,0
2023-05-24 13:32:59,56,W+1.0,31.7412,0
2023-05-24 13:33:22,41,B+1.0,31.1867,0
2023-05-24 13:33:45,51,B+1.0,30.7099,0
2023-05-24 13:34:17,55,B+1.0,30.8243,0
2023-05-24 13:34:46,51,B+1.0,30.719,0
2023-05-24 13:35:07,39,B+1.0,30.1988,0
2023-05-24 13:35:47,72,W+1.0,30.6921,0
2023-05-24 13:36:08,38,W+1.0,30.2523,0
2023-05-24 13:36:38,54,W+1.0,30.2526,0
2023-05-24 13:37:00,41,B+1.0,29.9057,0
2023-05-24 13:37:23,48,W+1.0,29.6048,0
2023-05-24 13:37:54,54,W+1.0,29.6669,0
2023-05-24 13:38:19,45,B+1.0,29.4977,0
2023-05-24 13:38:32,29,B+1.0,28.9217,0
2023-05-24 13:39:04,58,W+1.0,29.0112,0
2023-05-24 13:39:36,56,W+1.0,29.126,0
2023-05-24 13:40:14,64,W+1.0,29.4028,0
2023-05-24 13:40:50,62,W+1.0,29.6176,0
2023-05-24 13:41:19,50,W+1.0,29.5857,0
2023-05-24 13:41:56,65,B+1.0,29.8141,0
2023-05-24 13:42:19,41,B+1.0,29.6215,0
2023-05-24 13:43:04,72,W+1.0,30.0381,0
2023-05-24 13:45:01,40,W+1.0,30.5669,1000
2023-05-24 13:45:37,59,B+1.0,30.6867,1000
2023-05-24 13:46:01,48,W+1.0,30.5327,1000
2023-05-24 13:46:24,43,B+1.0,30.3351,1000
2023-05-24 13:46:46,44,W+1.0,30.1533,1000
2023-05-24 13:47:07,40,W+1.0,29.9236,1000
2023-05-24 13:47:50,78,W+1.0,30.2238,1000
2023-05-24 13:48:25,64,W+1.0,30.3269,1000
2023-05-24 13:48:48,48,W+1.0,30.1842,1000
2023-05-24 13:49:07,36,W+1.0,29.9372,1000
2023-05-24 13:49:31,46,W+1.0,29.8178,1000
2023-05-24 13:50:15,82,W+1.0,30.1023,1000
2023-05-24 13:50:38,43,B+1.0,29.9541,1000
2023-05-24 13:50:58,38,W+1.0,29.7601,1000
2023-05-24 13:51:35,70,W+1.0,29.91,1000
2023-05-24 13:52:07,58,W+1.0,29.9473,1000
2023-05-24 13:52:23,32,W+1.0,29.6966,1000
2023-05-24 13:52:50,50,W+1.0,29.6353,1000
2023-05-24 13:53:07,33,B+1.0,29.4157,1000
2023-05-24 13:53:23,33,B+1.0,29.181,1000
2023-05-24 13:53:52,54,W+1.0,29.1818,1000
2023-05-24 13:54:23,56,W+1.0,29.2104,1000
2023-05-24 13:54:53,54,W+1.0,29.2168,1000
2023-05-24 13:55:29,67,B+1.0,29.3315,1000
2023-05-24 13:55:43,28,W+1.0,29.0902,1000
2023-05-24 13:56:14,56,W+1.0,29.1146,1000
2023-05-24 13:56:32,34,W+1.0,28.9318,1000
2023-05-24 13:57:01,55,B+1.0,28.9427,1000
2023-05-24 13:57:33,59,B+1.0,28.9922,1000
2023-05-24 13:57:58,46,W+1.0,28.929,1000
2023-05-24 13:58:23,47,B+1.0,28.8665,1000
2023-05-24 13:58:48,50,W+1.0,28.8166,1000
2023-05-24 13:59:15,51,B+1.0,28.7892,1000
2023-05-24 13:59:44,54,W+1.0,28.7871,1000
2023-05-24 14:00:02,36,W+1.0,28.6387,1000
2023-05-24 14:00:26,45,B+1.0,28.5707,1000
2023-05-24 14:00:38,25,B+1.0,28.3547,1000
2023-05-24 14:01:07,54,W+1.0,28.3571,1000
2023-05-24 14:01:36,54,W+1.0,28.3645,1000
2023-05-24 14:01:51,30,W+1.0,28.1957,1000
2023-05-24 14:02:10,35,B+1.0,28.0736,1000
2023-05-24 14:02:31,40,W+1.0,27.9839,1000
2023-05-24 14:02:49,37,B+1.0,27.8684,1000
2023-05-24 14:03:20,59,B+1.0,27.9076,1000
2023-05-24 14:03:40,40,W+1.0,27.8056,1000
2023-05-24 14:04:05,48,W+1.0,27.7732,1000
2023-05-24 14:04:23,35,B+1.0,27.652,1000
2023-05-24 14:04:58,66,W+1.0,27.7477,1000
2023-05-24 14:06:31,54,W+1.0,27.6728,2000
2023-05-24 14:07:04,60,W+1.0,27.7348,2000
2023-05-24 14:07:17,23,B+1.0,27.5688,2000
2023-05-24 14:08:00,72,W+1.0,27.7367,2000
2023-05-24 14:08:29,54,W+1.0,27.757,2000
2023-05-24 14:09:06,66,W+1.0,27.8561,2000
2023-05-24 14:09:32,50,W+1.0,27.8339,2000
2023-05-24 14:09:50,32,W+1.0,27.7297,2000
2023-05-24 14:10:20,53,B+1.0,27.7536,2000
2023-05-24 14:11:09,85,B+1.0,27.9684,2000
2023-05-24 14:11:53,73,B+1.0,28.1397,2000
2023-05-24 14:12:03,17,B+1.0,27.9486,2000
2023-05-24 14:12:36,60,W+1.0,28.0011,2000
2023-05-24 14:13:01,43,B+1.0,27.9745,2000
2023-05-24 14:13:45,71,B+1.0,28.2085,2000
2023-05-24 14:14:17,52,W+1.0,28.2611,2000
2023-05-24 14:14:47,54,W+1.0,28.4097,2000
2023-05-24 14:15:12,44,W+1.0,28.2714,2000
2023-05-24 14:15:37,45,B+1.0,28.2208,2000
2023-05-24 14:16:12,63,B+1.0,28.2614,2000
2023-05-24 14:16:34,39,B+1.0,28.1475,2000
2023-05-24 14:17:11,63,B+1.0,28.2701,2000
2023-05-24 14:17:40,47,B+1.0,28.244,2000
2023-05-24 14:18:11,53,B+1.0,28.2869,2000
2023-05-24 14:18:42,52,W+1.0,28.1738,2000
2023-05-24 14:19:14,52,W+1.0,28.1016,2000
2023-05-24 14:19:40,43,B+1.0,27.9919,2000
2023-05-24 14:19:56,30,W+1.0,27.687,2000
2023-05-24 14:20:29,56,W+1.0,27.6916,2000
2023-05-24 14:20:51,37,B+1.0,27.6853,2000
2023-05-24 14:21:09,31,B+1.0,27.6358,2000
2023-05-24 14:21:40,52,W+1.0,27.6194,2000
2023-05-24 14:22:03,41,B+1.0,27.5586,2000
2023-05-24 14:22:47,74,W+1.0,27.7937,2000
2023-05-24 14:23:08,36,W+1.0,27.6003,2000
2023-05-24 14:23:50,70,W+1.0,27.8101,2000
2023-05-24 14:24:12,39,B+1.0,27.7231,2000
2023-05-24 14:24:49,61,B+1.0,27.8756,2000
2023-05-24 14:25:13,40,W+1.0,27.8901,2000
2023-05-24 14:27:01,60,W+1.0,27.9744,3000
2023-05-24 14:27:47,80,W+1.0,28.3032,3000
2023-05-24 14:28:09,41,B+1.0,28.2096,3000
2023-05-24 14:28:37,49,B+1.0,28.164,3000
2023-05-24 14:29:06,49,B+1.0,28.0704,3000
2023-05-24 14:29:30,43,B+1.0,27.9493,3000
2023-05-24 14:29:44,26,W+1.0,27.8057,3000
2023-05-24 14:29:58,27,B+1.0,27.5767,3000
2023-05-24 14:30:26,50,W+1.0,27.6252,3000
2023-05-24 14:30:44,34,W+1.0,27.3596,3000
2023-05-24 14:31:13,52,W+1.0,27.0557,3000
2023-05-24 14:31:25,23,B+1.0,26.9678,3000
2023-05-24 14:31:56,55,B+1.0,26.9197,3000
2023-05-24 14:32:14,32,W+1.0,26.8533,3000
2023-05-24 14:32:38,44,W+1.0,26.8709,3000
2023-05-24 14:32:59,38,W+1.0,26.8511,3000
2023-05-24 14:33:28,52,W+1.0,26.9427,3000
2023-05-24 14:33:59,59,B+1.0,26.8252,3000
2023-05-24 14:34:44,74,W+1.0,26.9243,3000
2023-05-24 14:35:08,41,B+1.0,26.9229,3000
2023-05-24 14:35:44,69,B+1.0,27.0984,3000
2023-05-24 14:36:06,41,B+1.0,27.0807,3000
2023-05-24 14:36:40,58,W+1.0,26.9805,3000
2023-05-24 14:37:06,43,B+1.0,27.0091,3000
2023-05-24 14:37:35,51,B+1.0,27.0974,3000
2023-05-24 14:37:47,24,W+1.0,26.8475,3000
2023-05-24 14:38:21,63,B+1.0,26.869,3000
2023-05-24 14:38:49,50,W+1.0,26.9786,3000
2023-05-24 14:39:21,57,B+1.0,27.0358,3000
2023-05-24 14:39:34,25,B+1.0,26.998,3000
2023-05-24 14:40:04,55,B+1.0,27.1308,3000
2023-05-24 14:40:27,43,B+1.0,27.0743,3000
2023-05-24 14:40:53,46,W+1.0,27.0231,3000
2023-05-24 14:41:12,36,W+1.0,26.9181,3000
2023-05-24 14:41:30,33,B+1.0,26.7368,3000
2023-05-24 14:41:44,26,W+1.0,26.7312,3000
2023-05-24 14:42:19,65,B+1.0,26.7801,3000
2023-05-24 14:42:51,57,B+1.0,26.9262,3000
2023-05-24 14:43:32,71,B+1.0,27.0317,3000
2023-05-24 14:43:59,48,W+1.0,26.984,3000
2023-05-24 14:44:29,54,W+1.0,27.0364,3000
2023-05-24 14:44:48,34,W+1.0,26.9819,3000
2023-05-24 14:45:05,31,B+1.0,26.898,3000
2023-05-24 14:46:58,56,W+1.0,27.0526,4000
2023-05-24 14:47:17,37,B+1.0,27.0572,4000
2023-05-24 14:47:28,21,B+1.0,26.9333,4000
2023-05-24 14:47:49,41,B+1.0,27.0173,4000
2023-05-24 14:48:12,42,W+1.0,26.9631,4000
2023-05-24 14:48:31,35,B+1.0,26.8616,4000
2023-05-24 14:48:53,40,W+1.0,26.9326,4000
2023-05-24 14:49:14,39,B+1.0,26.9567,4000
2023-05-24 14:49:33,33,B+1.0,26.931,4000
2023-05-24 14:49:56,46,W+1.0,26.9799,4000
2023-05-24 14:50:24,47,B+1.0,26.9422,4000
2023-05-24 14:50:41,32,W+1.0,26.9159,4000
2023-05-24 14:51:12,58,W+1.0,26.9745,4000
2023-05-24 14:51:33,39,B+1.0,27.0091,4000
2023-05-24 14:52:15,76,W+1.0,27.0787,4000
2023-05-24 14:52:49,59,B+1.0,27.2694,4000
