datetime,game_length,game_result,time_per_game,training_steps
2023-05-24 13:25:29,54,W+1.0,24.0875,0
2023-05-24 13:26:16,53,B+1.0,35.8455,0
2023-05-24 13:26:44,35,B+1.0,33.0275,0
2023-05-24 13:27:12,32,W+1.0,31.9855,0
2023-05-24 13:27:40,38,W+1.0,31.0005,0
2023-05-24 13:28:13,47,B+1.0,31.4891,0
2023-05-24 13:28:44,38,W+1.0,31.3164,0
2023-05-24 13:29:14,40,W+1.0,31.1859,0
2023-05-24 13:29:52,55,B+1.0,31.9376,0
2023-05-24 13:30:21,39,B+1.0,31.6359,0
2023-05-24 13:31:15,52,W+1.0,33.7209,0
2023-05-24 13:31:43,38,W+1.0,33.191,0
2023-05-24 13:32:18,39,B+1.0,33.3218,0
2023-05-24 13:32:55,52,W+1.0,33.6077,0
2023-05-24 13:33:11,23,B+1.0,32.4158,0
2023-05-24 13:33:44,35,B+1.0,32.4481,0
2023-05-24 13:34:28,56,W+1.0,33.1728,0
2023-05-24 13:35:05,51,B+1.0,33.3579,0
2023-05-24 13:36:06,78,W+1.0,34.7923,0
2023-05-24 13:36:37,41,B+1.0,34.6349,0
2023-05-24 13:37:13,53,B+1.0,34.678,0
2023-05-24 13:37:49,55,B+1.0,34.7692,0
2023-05-24 13:38:18,35,B+1.0,34.5066,0
2023-05-24 13:38:43,36,W+1.0,34.1114,0
2023-05-24 13:39:09,39,B+1.0,33.797,0
2023-05-24 13:40:09,52,W+1.0,34.7813,0
2023-05-24 13:40:48,51,B+1.0,34.9603,0
2023-05-24 13:41:34,64,W+1.0,35.3254,0
2023-05-24 13:41:57,34,W+1.0,34.8978,0
2023-05-24 13:42:34,52,W+1.0,34.9683,0
2023-05-24 13:45:07,49,B+1.0,36.0462,1000
2023-05-24 13:45:32,49,B+1.0,35.7269,1000
2023-05-24 13:45:53,40,W+1.0,35.2695,1000
2023-05-24 13:46:18,49,B+1.0,34.9975,1000
2023-05-24 13:46:46,51,B+1.0,34.792,1000
2023-05-24 13:47:20,65,B+1.0,34.7648,1000
2023-05-24 13:47:41,41,B+1.0,34.4052,1000
2023-05-24 13:48:14,60,W+1.0,34.3621,1000
2023-05-24 13:48:39,49,B+1.0,34.1455,1000
2023-05-24 13:49:01,42,W+1.0,33.8328,1000
2023-05-24 13:49:33,61,B+1.0,33.7972,1000
2023-05-24 13:49:59,53,B+1.0,33.6122,1000
2023-05-24 13:50:31,63,B+1.0,33.5875,1000
2023-05-24 13:50:42,23,B+1.0,33.0784,1000
2023-05-24 13:50:57,31,B+1.0,32.6776,1000
2023-05-24 13:51:16,39,B+1.0,32.3985,1000
2023-05-24 13:51:33,33,B+1.0,32.0676,1000
2023-05-24 13:51:59,51,B+1.0,31.9555,1000
2023-05-24 13:52:13,28,W+1.0,31.5921,1000
2023-05-24 13:52:52,72,W+1.0,31.7311,1000
2023-05-24 13:53:13,41,B+1.0,31.5253,1000
2023-05-24 13:53:39,51,B+1.0,31.4265,1000
2023-05-24 13:54:00,41,B+1.0,31.2358,1000
2023-05-24 13:54:30,57,B+1.0,31.2167,1000
2023-05-24 13:55:11,77,B+1.0,31.3782,1000
2023-05-24 13:55:45,63,B+1.0,31.4255,1000
2023-05-24 13:56:07,42,W+1.0,31.2595,1000
2023-05-24 13:56:22,31,B+1.0,30.9946,1000
2023-05-24 13:56:50,51,B+1.0,30.9471,1000
2023-05-24 13:57:07,31,B+1.0,30.7085,1000
2023-05-24 13:57:33,50,W+1.0,30.6444,1000
2023-05-24 13:58:03,59,B+1.0,30.6293,1000
2023-05-24 13:58:26,44,W+1.0,30.5101,1000
2023-05-24 13:58:46,39,B+1.0,30.3472,1000
2023-05-24 13:59:21,63,B+1.0,30.4103,1000
2023-05-24 13:59:58,72,W+1.0,30.5184,1000
2023-05-24 14:00:21,43,B+1.0,30.4008,1000
2023-05-24 14:00:44,46,W+1.0,30.2904,1000
2023-05-24 14:01:16,64,W+1.0,30.3265,1000
2023-05-24 14:01:39,44,W+1.0,30.2246,1000
2023-05-24 14:01:51,24,W+1.0,29.9704,1000
2023-05-24 14:02:12,41,B+1.0,29.8488,1000
2023-05-24 14:02:40,52,W+1.0,29.813,1000
2023-05-24 14:03:10,58,W+1.0,29.8241,1000
2023-05-24 14:03:40,57,B+1.0,29.8237,1000
2023-05-24 14:04:01,40,W+1.0,29.7042,1000
2023-05-24 14:04:39,72,W+1.0,29.8091,1000
2023-05-24 14:06:26,48,W+1.0,29.7487,2000
2023-05-24 14:06:47,38,W+1.0,29.6511,2000
2023-05-24 14:06:58,20,W+1.0,29.4244,2000
2023-05-24 14:07:23,45,B+1.0,29.3609,2000
2023-05-24 14:07:41,31,B+1.0,29.2244,2000
2023-05-24 14:08:11,53,B+1.0,29.2443,2000
2023-05-24 14:08:33,38,W+1.0,29.1598,2000
2023-05-24 14:08:48,26,W+1.0,28.9884,2000
2023-05-24 14:09:10,38,W+1.0,28.9078,2000
2023-05-24 14:09:27,30,W+1.0,28.7738,2000
2023-05-24 14:10:03,71,B+1.0,28.8596,2000
2023-05-24 14:10:30,53,B+1.0,28.8334,2000
2023-05-24 14:10:48,36,W+1.0,28.7169,2000
2023-05-24 14:11:04,31,B+1.0,28.5803,2000
2023-05-24 14:11:28,47,B+1.0,28.5331,2000
2023-05-24 14:11:53,46,W+1.0,28.5003,2000
2023-05-24 14:12:17,45,B+1.0,28.4557,2000
2023-05-24 14:12:38,38,W+1.0,28.3695,2000
2023-05-24 14:13:09,61,B+1.0,28.3968,2000
2023-05-24 14:13:36,56,W+1.0,28.3881,2000
2023-05-24 14:13:53,32,W+1.0,28.2691,2000
2023-05-24 14:14:21,56,W+1.0,28.308,2000
2023-05-24 14:14:40,36,W+1.0,28.0211,2000
2023-05-24 14:15:06,49,B+1.0,28.0129,2000
2023-05-24 14:15:18,23,B+1.0,27.8429,2000
2023-05-24 14:15:28,19,B+1.0,27.6696,2000
