datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-24 04:32:43,115,B+35.5,4,True,False,False,,-1,38.6933,0
2023-05-24 04:33:16,100,W+19.5,5,True,False,False,,-1,35.9722,0
2023-05-24 04:33:45,91,B+1.5,4,True,False,False,,-1,33.6045,0
2023-05-24 04:34:20,104,B+8.5,4,True,False,False,,-1,34.0533,0
2023-05-24 04:34:51,99,B+10.5,3,True,False,False,,-1,33.406,0
2023-05-24 04:35:22,105,W+2.5,5,True,False,False,,-1,32.8935,0
2023-05-24 04:36:09,133,B+7.5,4,True,False,False,,-1,34.907,0
2023-05-24 04:37:03,162,B+40.5,3,True,False,False,,-1,37.358,0
2023-05-24 04:37:48,111,B+15.5,4,True,False,False,,-1,38.2337,0
2023-05-24 04:38:38,145,B+37.5,5,True,False,False,,-1,39.372,0
2023-05-24 04:39:16,102,W+12.5,4,True,False,False,,-1,39.2492,0
2023-05-24 04:39:58,124,W+9.5,3,True,False,False,,-1,39.4753,0
2023-05-24 04:40:33,97,B+9.5,5,True,False,False,,-1,39.1684,0
2023-05-24 04:41:10,92,W+8.5,4,True,False,False,,-1,38.9789,0
2023-05-24 04:41:52,111,W+13.5,3,True,False,False,,-1,39.2011,0
2023-05-24 04:42:51,154,W+59.5,9,True,False,False,,-1,40.4486,0
2023-05-24 04:43:30,103,W+29.5,2,True,False,False,,-1,40.3451,0
2023-05-24 04:44:08,104,W+38.5,3,True,False,False,,-1,40.2336,0
2023-05-24 04:44:44,102,B+4.5,6,True,False,False,,-1,40.0111,0
2023-05-24 04:45:20,108,W+39.5,2,True,False,False,,-1,39.7818,0
2023-05-24 04:45:50,99,B+17.5,2,True,False,False,,-1,39.3277,0
2023-05-24 04:46:29,99,B+2.5,3,True,False,False,,-1,39.2993,0
2023-05-24 04:47:10,98,W+32.5,2,True,False,False,,-1,39.3845,0
2023-05-24 04:47:42,101,B+5.5,5,True,False,False,,-1,39.0744,0
2023-05-24 04:48:23,111,B+8.5,5,True,False,False,,-1,39.1561,0
2023-05-24 04:49:07,113,W+17.5,4,True,False,False,,-1,39.3343,0
2023-05-24 04:49:44,102,W+33.5,2,True,False,False,,-1,39.2504,0
2023-05-24 04:50:22,121,B+26.5,3,True,False,False,,-1,39.2068,0
2023-05-24 04:51:07,131,W+2.5,5,True,False,False,,-1,39.4057,0
2023-05-24 04:51:48,114,B+3.5,10,True,False,False,,-1,39.4666,0
2023-05-24 04:52:27,101,W+8.5,5,True,False,False,,-1,39.4401,0
2023-05-24 04:53:08,113,W+40.5,3,True,False,False,,-1,39.4978,0
2023-05-24 04:54:06,162,B+37.5,6,True,False,False,,-1,40.0474,0
2023-05-24 04:54:37,87,B+0.5,2,True,False,False,,-1,39.7819,0
2023-05-24 04:55:18,115,B+16.5,2,True,False,False,,-1,39.8183,0
2023-05-24 04:56:13,139,W+36.5,12,True,False,False,,-1,40.2314,0
2023-05-24 04:56:48,102,B+7.5,2,True,False,False,,-1,40.0982,0
2023-05-24 04:57:25,89,B+1.5,4,True,False,False,,-1,40.008,0
2023-05-24 04:58:09,112,B+24.5,3,True,False,False,,-1,40.1212,0
2023-05-24 04:58:41,86,W+15.5,2,True,False,False,,-1,39.9244,0
2023-05-24 04:59:10,84,W+27.5,2,True,False,False,,-1,39.6596,0
2023-05-24 04:59:38,89,B+0.5,3,True,False,False,,-1,39.3789,0
2023-05-24 05:00:27,135,B+9.5,3,True,False,False,,-1,39.5935,0
2023-05-24 05:01:07,101,W+22.5,2,True,False,False,,-1,39.6072,0
2023-05-24 05:01:47,98,W+24.5,4,True,False,False,,-1,39.6055,0
2023-05-24 05:02:43,140,W+47.5,3,True,False,False,,-1,39.9713,0
2023-05-24 05:03:24,102,W+35.5,3,True,False,False,,-1,40.0016,0
2023-05-24 05:04:17,133,B+36.5,5,True,False,False,,-1,40.2642,0
2023-05-24 05:05:22,158,W+52.5,3,True,False,False,,-1,40.7759,0
2023-05-24 05:05:56,93,B+3.5,7,True,False,False,,-1,40.6393,0
2023-05-24 05:06:55,137,B+42.5,2,True,False,False,,-1,40.9882,0
2023-05-24 05:07:55,145,B+37.5,7,True,False,False,,-1,41.3503,0
2023-05-24 05:08:33,102,W+1.5,6,True,False,False,,-1,41.2956,0
2023-05-24 05:09:23,133,W+34.5,9,True,False,False,,-1,41.4489,0
2023-05-24 05:10:01,100,B+1.5,3,True,False,False,,-1,41.3892,0
2023-05-24 05:10:54,141,B+48.5,2,True,False,False,,-1,41.6081,0
2023-05-24 05:11:23,72,W+14.5,2,True,False,False,,-1,41.374,0
2023-05-24 05:11:51,80,W+3.5,3,True,False,False,,-1,41.1529,0
2023-05-24 05:12:30,101,B+0.5,4,True,False,False,,-1,41.114,0
2023-05-24 05:13:06,92,W+29.5,3,True,False,False,,-1,41.0242,0
2023-05-24 05:13:52,139,B+44.5,6,True,False,False,,-1,41.1043,0
2023-05-24 05:14:30,94,W+11.5,5,True,False,False,,-1,41.0571,0
2023-05-24 05:14:58,74,W+7.5,2,True,False,False,,-1,40.8552,0
2023-05-24 05:15:38,117,B+26.5,4,True,False,False,,-1,40.8385,0
2023-05-24 05:16:10,89,B+3.5,4,True,False,False,,-1,40.7053,0
2023-05-24 05:16:45,94,W+1.5,2,True,False,False,,-1,40.6217,0
2023-05-24 05:17:20,105,B+5.5,4,True,False,False,,-1,40.5373,0
2023-05-24 05:17:59,110,W+14.5,4,True,False,False,,-1,40.5018,0
2023-05-24 05:18:42,119,B+12.5,5,True,False,False,,-1,40.546,0
2023-05-24 05:19:45,162,W+80.5,4,True,False,False,,-1,40.8618,0
2023-05-24 05:20:18,92,W+8.5,3,True,False,False,,-1,40.7495,0
2023-05-24 05:21:00,121,B+22.5,7,True,False,False,,-1,40.7753,0
2023-05-24 05:21:39,93,B+13.5,3,True,False,False,,-1,40.7481,0
2023-05-24 05:22:11,107,W+16.5,6,True,False,False,,-1,40.6312,0
2023-05-24 05:22:43,101,W+2.5,6,True,False,False,,-1,40.5202,0
2023-05-24 05:23:37,140,B+31.5,5,True,False,False,,-1,40.6909,0
2023-05-24 05:24:09,79,B+7.5,2,True,False,False,,-1,40.578,0
2023-05-24 05:24:57,121,B+46.5,3,True,False,False,,-1,40.6682,0
2023-05-24 05:25:36,101,W+15.5,6,True,False,False,,-1,40.6491,0
2023-05-24 05:26:12,103,B+5.5,4,True,False,False,,-1,40.5929,0
2023-05-24 05:26:51,109,W+26.5,5,True,False,False,,-1,40.5734,0
2023-05-24 05:27:41,136,W+49.5,5,True,False,False,,-1,40.6889,0
2023-05-24 05:28:35,142,W+43.5,7,True,False,False,,-1,40.8457,0
2023-05-24 05:29:15,112,B+22.5,4,True,False,False,,-1,40.8393,0
2023-05-24 05:30:09,132,B+43.5,2,True,False,False,,-1,40.9916,0
2023-05-24 05:30:43,102,W+1.5,3,True,False,False,,-1,40.9091,0
2023-05-24 05:31:14,97,B+3.5,2,True,False,False,,-1,40.7952,0
2023-05-24 05:31:57,111,B+9.5,5,True,False,False,,-1,40.82,0
2023-05-24 05:32:42,140,B+64.5,3,True,False,False,,-1,40.8664,0
2023-05-24 05:33:21,103,B+27.5,2,True,False,False,,-1,40.8454,0
2023-05-24 05:34:00,115,W+33.5,2,True,False,False,,-1,40.8248,0
2023-05-24 05:34:33,91,B+0.5,2,True,False,False,,-1,40.7468,0
2023-05-24 05:35:10,103,B+20.5,6,True,False,False,,-1,40.7084,0
2023-05-24 05:35:59,114,B+22.5,2,True,False,False,,-1,40.7887,0
2023-05-24 05:36:43,122,B+32.5,4,True,False,False,,-1,40.8257,0
2023-05-24 05:37:25,116,W+16.5,5,True,False,False,,-1,40.8356,0
2023-05-24 05:38:07,105,B+15.5,2,True,False,False,,-1,40.8501,0
2023-05-24 05:38:35,75,B+0.5,3,True,False,False,,-1,40.7234,0
2023-05-24 05:39:35,158,B+17.5,6,True,False,False,,-1,40.9151,0
2023-05-24 05:40:14,106,B+0.5,8,True,False,False,,-1,40.8998,0
2023-05-24 05:40:50,89,B+10.5,3,True,False,False,,-1,40.8672,0
2023-05-24 05:41:42,134,W+17.5,8,True,False,False,,-1,41.0533,0
2023-05-24 05:42:14,96,W+1.5,3,True,False,False,,-1,41.0833,0
2023-05-24 05:42:46,91,B+1.5,4,True,False,False,,-1,41.0552,0
2023-05-24 05:43:13,84,W+8.5,2,True,False,False,,-1,41.0115,0
2023-05-24 05:44:00,135,B+32.5,4,True,False,False,,-1,41.1834,0
2023-05-24 05:45:03,162,B+14.5,7,True,False,False,,-1,41.3395,0
2023-05-24 05:46:06,162,W+46.5,6,True,False,False,,-1,41.4301,0
