datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-24 04:32:10,46,W+4.5,2,False,False,False,,-0.85,17.6035,0
2023-05-24 04:33:14,105,B+10.5,6,True,False,False,,-1,40.8122,0
2023-05-24 04:34:15,111,B+13.5,7,True,False,False,,-1,47.5009,0
2023-05-24 04:36:10,162,W+45.5,8,True,False,False,,-1,64.4832,0
2023-05-24 04:37:11,102,B+1.5,8,True,False,False,,-1,63.7409,0
2023-05-24 04:37:39,52,W+7.5,2,True,False,False,,-1,57.8497,0
2023-05-24 04:38:15,58,W+6.5,2,True,False,False,,-1,54.7042,0
2023-05-24 04:39:02,74,W+6.5,2,True,False,False,,-1,53.7613,0
2023-05-24 04:40:36,147,W+46.5,5,True,False,False,,-1,58.1992,0
2023-05-24 04:41:27,78,W+6.5,3,True,False,False,,-1,57.5177,0
2023-05-24 04:43:02,140,B+24.5,5,True,False,False,,-1,60.9517,0
2023-05-24 04:43:17,30,W+6.5,2,True,False,False,,-1,57.0816,0
2023-05-24 04:43:31,28,W+7.5,2,True,False,False,,-1,53.7919,0
2023-05-24 04:44:33,91,B+5.5,6,True,False,False,,-1,54.3309,0
2023-05-24 04:45:41,104,B+12.5,7,True,False,False,,-1,55.2374,0
2023-05-24 04:47:07,132,B+19.5,13,True,False,False,,-1,57.2135,0
2023-05-24 04:47:35,54,W+8.5,2,True,False,False,,-1,55.4904,0
2023-05-24 04:49:00,132,B+23.5,8,True,False,False,,-1,57.1315,0
2023-05-24 04:49:31,52,W+6.5,3,True,False,False,,-1,55.7345,0
2023-05-24 04:50:32,93,B+2.5,6,True,False,False,,-1,56.0117,0
2023-05-24 04:51:10,64,W+12.5,2,True,False,False,,-1,55.1499,0
2023-05-24 04:52:24,122,B+13.5,11,True,False,False,,-1,56.001,0
2023-05-24 04:53:45,123,W+37.5,4,True,False,False,,-1,57.0806,0
2023-05-24 04:54:28,66,W+4.5,4,True,False,False,,-1,56.5026,0
2023-05-24 04:55:33,95,B+15.5,3,True,False,False,,-1,56.8256,0
2023-05-24 04:56:51,118,B+14.5,7,True,False,False,,-1,57.6459,0
2023-05-24 04:57:48,96,B+1.5,6,True,False,False,,-1,57.6289,0
2023-05-24 04:58:49,105,B+15.5,7,True,False,False,,-1,57.7323,0
2023-05-24 05:00:06,122,B+24.5,6,True,False,False,,-1,58.4284,0
2023-05-24 05:01:08,90,B+0.5,4,True,False,False,,-1,58.5203,0
2023-05-24 05:01:49,66,W+5.5,2,True,False,False,,-1,57.9681,0
2023-05-24 05:02:53,107,W+2.5,6,True,False,False,,-1,58.1385,0
2023-05-24 05:03:59,106,W+15.5,8,True,False,False,,-1,58.4053,0
2023-05-24 05:05:20,118,W+31.5,6,True,False,False,,-1,59.0553,0
2023-05-24 05:06:43,136,W+25.5,12,True,False,False,,-1,59.7432,0
2023-05-24 05:07:59,121,B+3.5,5,True,False,False,,-1,60.1803,0
2023-05-24 05:08:57,94,W+5.5,2,True,False,False,,-1,60.1375,0
2023-05-24 05:09:45,72,W+10.5,3,True,False,False,,-1,59.819,0
2023-05-24 05:10:34,76,W+2.5,4,True,False,False,,-1,59.5324,0
2023-05-24 05:11:55,117,W+23.5,9,True,False,False,,-1,60.0751,0
2023-05-24 05:12:41,74,W+3.5,3,True,False,False,,-1,59.7297,0
2023-05-24 05:13:25,76,W+0.5,4,True,False,False,,-1,59.3663,0
2023-05-24 05:14:47,127,B+40.5,8,True,False,False,,-1,59.8743,0
2023-05-24 05:15:32,73,B+0.5,9,True,False,False,,-1,59.5507,0
2023-05-24 05:16:05,66,W+0.5,2,True,False,False,,-1,58.9631,0
2023-05-24 05:17:09,90,W+2.5,3,True,False,False,,-1,59.0619,0
2023-05-24 05:17:44,64,W+8.5,2,True,False,False,,-1,58.5557,0
2023-05-24 05:19:04,139,W+2.5,11,True,False,False,,-1,58.9915,0
2023-05-24 05:20:16,123,B+21.5,6,True,False,False,,-1,59.2619,0
2023-05-24 05:21:19,99,B+14.5,7,True,False,False,,-1,59.3424,0
2023-05-24 05:22:16,107,W+6.5,4,True,False,False,,-1,59.2994,0
2023-05-24 05:23:11,95,W+12.5,6,True,False,False,,-1,59.2158,0
