datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2023-05-25 00:59:18,42000,85,B+1.5,18,203.04460190282992,171.78090869635193,0.7853584437868165,1.6206513855973106,0.3067964296369163,0.5650704316204513,0.6948016868111045
2023-05-25 01:15:41,43000,118,B+4.5,17,219.04460190282992,187.780908696352,0.7827926475798099,1.581541749976047,0.3124986897380282,0.572333717676845,0.7009329065238952
2023-05-25 01:32:15,44000,133,W+1.5,29,203.780908696352,235.04460190282992,0.770860117935369,1.6608886584643034,0.3099104183968844,0.5688875271123439,0.697086783689859
2023-05-25 01:47:14,45000,131,W+7.5,24,188.517215489874,219.780908696352,0.7784226959775032,1.6085190615857496,0.3090379855024552,0.5649962506349732,0.6928713685585506
2023-05-25 02:03:43,46000,85,B+1.5,5,204.517215489874,173.25352228339594,0.7885559278762478,1.673990696539103,0.3132534006337636,0.5736109207311665,0.6999862926439877
2023-05-25 02:19:27,47000,162,B+5.5,27,220.517215489874,189.253522283396,0.7733026017163889,1.634576452728945,0.3086912700268503,0.5652865240564098,0.6952822505865942
2023-05-25 02:37:01,48000,110,W+2.5,15,205.253522283396,236.517215489874,0.7561649056725752,1.6121128329296732,0.322476032284855,0.5823239612646245,0.7085090428233928
2023-05-25 02:51:05,49000,117,W+3.5,27,189.989829076918,221.253522283396,0.7681751556806188,1.624014745756834,0.3208956547681441,0.5830996363519081,0.7111247288765612
2023-05-25 03:07:39,50000,162,B+3.5,22,205.989829076918,174.72613587043995,0.7664021188472039,1.622087653072103,0.3287362624071729,0.5910853807016554,0.7187040904362971
2023-05-25 03:21:40,51000,96,B+4.5,7,221.989829076918,190.72613587043995,0.7717605202094661,1.5403991599807347,0.3283218164665661,0.590191983615678,0.7169140710041041
2023-05-25 03:35:50,52000,64,W+1.5,2,206.72613587043995,237.989829076918,0.7616015476904078,1.6445165851448544,0.3326210883640674,0.5940477822304288,0.7216971319373332
2023-05-25 03:50:50,53000,117,W+0.5,24,191.46244266396195,222.72613587043995,0.7570902827792978,1.6160526875886474,0.3336789737221922,0.5943719208843664,0.7226195563654543
2023-05-25 04:05:11,54000,104,B+2.5,7,207.46244266396195,176.19874945748396,0.7613019768236942,1.560123073535957,0.3349610146668709,0.5975213875069545,0.7236387386007208
2023-05-25 04:19:37,55000,98,W+2.5,7,192.198749457484,223.46244266396195,0.7618716606085817,1.532235317642542,0.3376154038428975,0.6029446625974634,0.7276654760080954
2023-05-25 04:34:35,56000,162,B+11.5,31,208.198749457484,176.93505625100596,0.7592815571632711,1.5676141570565827,0.3401569089105877,0.6047217809887036,0.7297699583135114
2023-05-25 04:48:55,57000,78,W+0.5,7,192.935056251006,224.198749457484,0.7563354053817664,1.539055040478394,0.3379411551269543,0.5990388724490208,0.7244015126470517
2023-05-25 05:02:46,58000,119,W+6.5,17,177.67136304452796,208.935056251006,0.7629550492361449,1.545339122607382,0.348352295175817,0.611407745462462,0.7357689423565364
2023-05-25 05:17:07,59000,97,B+0.5,14,193.671363044528,162.40766983804997,0.7411201420516698,1.4691738372176983,0.3431289862200756,0.6102160118044525,0.7358350601914192
2023-05-25 05:31:31,60000,65,B+1.5,2,209.671363044528,178.40766983804997,0.7898602779700103,1.5730037665125096,0.3480604091242612,0.6115609453237758,0.7379411551269544
2023-05-25 05:43:24,61000,91,B+4.5,11,225.671363044528,194.40766983805,0.7300561237186796,1.52036738043391,0.3561058207884148,0.6201756154199692,0.7440772127301022
2023-05-25 05:56:38,62000,64,W+0.5,6,210.40766983805,241.671363044528,0.7389041128135577,1.4646922072824755,0.357013731545464,0.62248490175051,0.7484006740793898
2023-05-25 06:09:40,63000,162,B+15.5,38,226.40766983805,195.143976631572,0.7759059843412356,1.4453079155472024,0.3509712064892236,0.6124108013965377,0.7381427338918409
2023-05-25 06:24:26,64000,102,B+0.5,11,242.40766983805,211.143976631572,0.7402994047721599,1.5296202490842852,0.3512663178010176,0.6155651059094831,0.7416421412502722
2023-05-25 06:37:47,65000,121,B+4.5,9,258.40766983805,227.143976631572,0.7444327898464052,1.5772326274420323,0.36148232960547,0.6278275453350642,0.7518049362607946
2023-05-25 06:50:18,66000,51,B+28.5,5,274.40766983805,243.143976631572,0.7776146176758718,1.4712157846449685,0.3582151409841881,0.6214495932140525,0.7455737334806202
2023-05-25 07:02:37,67000,162,B+10.5,29,290.40766983805,259.14397663157195,0.7467284867920022,1.4927034062515905,0.3636577676361261,0.6298659098055974,0.753969085880617
2023-05-25 07:15:27,68000,124,B+2.5,17,306.40766983805,275.14397663157195,0.7383024086589528,1.4265656645676084,0.3619838575725079,0.6258311092476274,0.7502148829633691
2023-05-25 07:28:40,69000,96,B+5.5,24,322.40766983805,291.14397663157195,0.7358277757347695,1.491014038207003,0.3755557526547923,0.6407914788624507,0.7632884753388539
2023-05-25 07:39:57,70000,83,B+1.5,6,338.40766983805,307.14397663157195,0.7624795271566912,1.399718805558671,0.3706275550108449,0.6335217422855807,0.7561735512534168
2023-05-25 07:52:10,71000,67,W+0.5,5,323.14397663157195,354.40766983805,0.7432353821718615,1.5497409928672692,0.3700099176752324,0.6359068222317188,0.7603841284943679
2023-05-25 08:04:08,72000,91,W+5.5,11,307.8802834250939,339.14397663157195,0.7342661875637139,1.3643815288094163,0.3707404391191814,0.6358358665064787,0.7595423355722015
2023-05-25 08:17:22,73000,70,B+0.5,7,323.8802834250939,292.6165902186159,0.7327821020723565,1.3733968788153308,0.3761975794421912,0.6428701590859612,0.766020270760597
2023-05-25 08:29:43,74000,94,B+3.5,7,339.8802834250939,308.6165902186159,0.7213258168517824,1.3374378399200664,0.3810919118536376,0.6455358366728216,0.7681973214213722
2023-05-25 08:41:43,75000,78,W+0.5,6,324.6165902186159,355.8802834250939,0.7270477855464388,1.438968970984166,0.3782117544609381,0.6414897477040179,0.7641544577128067
2023-05-25 08:52:54,76000,162,W+11.5,35,309.3528970121379,340.6165902186159,0.7093978353528311,1.351532346860632,0.3805226534215979,0.64747583070609,0.7701615049064271
2023-05-25 09:04:34,77000,93,W+4.5,10,294.08920380565985,325.3528970121379,0.7165380506710589,1.4049361021054003,0.3787648865917868,0.6428346812233412,0.7659041613920223
2023-05-25 09:15:54,78000,96,B+7.5,16,310.08920380565985,278.8255105991818,0.7768734661509568,1.495450396583188,0.3795986163633578,0.642883060126914,0.7647704824183001
2023-05-25 09:28:08,79000,85,B+2.5,2,326.08920380565985,294.8255105991818,0.7041009540234744,1.4736969253496115,0.3833963602938212,0.6478612493045532,0.7695003265575991
2023-05-25 09:40:09,80000,80,W+2.5,5,310.8255105991818,342.08920380565985,0.7571624306539521,1.2832052198000286,0.3860233347578232,0.651300989348578,0.7749752058119189
2023-05-25 09:51:46,81000,89,B+0.5,6,326.8255105991818,295.5618173927038,0.7354824390756334,1.3781671160713325,0.3835350464840631,0.6496641697776989,0.7714096806186049
2023-05-25 10:03:10,82000,113,W+0.5,29,311.5618173927038,342.8255105991818,0.7407514835820612,1.4996272135641735,0.3832931519661993,0.647371009748349,0.7697164189935576
2023-05-25 10:13:50,83000,162,B+9.5,37,327.5618173927038,296.2981241862258,0.7203106061758702,1.3289990974817705,0.3852444344103015,0.6510687706114288,0.7747575007458414
2023-05-25 10:25:17,84000,162,B+4.5,31,343.5618173927038,312.2981241862258,0.7244899664185772,1.374995946229384,0.391704630667387,0.6560001935156143,0.777758605397473
2023-05-25 10:36:39,85000,85,B+4.5,3,359.5618173927038,328.2981241862258,0.7258600845710322,1.310775512023055,0.3897936639762621,0.6556808927520339,0.7778811652865241
2023-05-25 10:47:34,86000,81,W+0.5,6,344.2981241862258,375.5618173927038,0.7252032947434935,1.478501171295658,0.3956281597471396,0.6570596915038582,0.779497020665855
2023-05-25 10:58:06,87000,116,B+3.5,14,360.2981241862258,329.0344309797477,0.6980363468772386,1.3638341997945882,0.3965280073535933,0.6611138436232573,0.780124333782182
2023-05-25 11:09:03,88000,94,W+1.5,3,345.0344309797477,376.2981241862258,0.7247680885769613,1.2871753880838084,0.390732214705574,0.6553954572209545,0.778627813031664
2023-05-25 11:21:00,89000,76,W+4.5,4,329.77073777326973,361.03443097974775,0.7476755610832714,1.477685904362341,0.3950976044379581,0.6588545488264085,0.7803888051217133
2023-05-25 11:32:12,90000,105,W+13.5,13,314.5070445667917,345.77073777326973,0.7678226890277603,1.2788046087307354,0.3983647930592399,0.6656566226687416,0.7849702872900557
2023-05-25 11:43:35,91000,109,B+12.5,14,330.5070445667917,299.2433513603137,0.7053424591813238,1.3336720671149962,0.401357834560276,0.6660065634045848,0.7859539916627023
2023-05-25 11:54:45,92000,79,B+2.5,5,346.5070445667917,315.2433513603137,0.715549025684493,1.329389738636123,0.3972327267156368,0.6627474379338983,0.7840978543956265
2023-05-25 12:06:36,93000,162,W+6.5,27,331.2433513603137,362.5070445667917,0.698006306153958,1.3026147753438326,0.3998532506591625,0.6667870763822256,0.7871037969376155
2023-05-25 12:19:36,94000,104,W+0.5,13,315.97965815383566,347.2433513603137,0.6912485031251087,1.332673603200304,0.4080131590617718,0.6711202135122277,0.7883777747316987
2023-05-25 12:28:47,95000,101,W+0.5,17,300.71596494735763,331.97965815383566,0.7328570665439516,1.4128349260952795,0.4061102555212423,0.6704025931092314,0.790156505753058
2023-05-25 12:39:01,96000,162,B+5.5,33,316.71596494735763,285.4522717408796,0.7146500673517913,1.3299730019447862,0.4062505543416034,0.6707960748582902,0.7896614283064964
2023-05-25 12:50:19,97000,162,B+8.5,32,332.71596494735763,301.4522717408796,0.7167526679980557,1.3019996359288684,0.4028769321324614,0.6675885535514147,0.7877456237250143
2023-05-25 13:01:18,98000,88,W+3.5,8,317.4522717408796,348.71596494735763,0.701185340655888,1.304562187300941,0.4097628627409874,0.6758742471033131,0.7950476129042662
2023-05-25 13:11:47,99000,44,B+1.5,3,333.4522717408796,302.1885785344016,0.7160948586130775,1.3370635557924035,0.4128042831455963,0.6757097588311657,0.7944106240072246
2023-05-25 13:22:57,100000,70,B+0.5,6,349.4522717408796,318.1885785344016,0.7083838125324494,1.4362449938263158,0.4029785278299643,0.6658791656251764,0.7864297175478346
2023-05-25 13:34:52,101000,123,B+4.5,13,365.4522717408796,334.1885785344016,0.7378641004260407,1.358023077059353,0.411999580716169,0.678464131074576,0.7962522476032284
2023-05-25 13:46:29,102000,89,W+5.5,9,350.1885785344016,381.4522717408796,0.7881751190755686,1.359585725167579,0.4119721660041444,0.6784979963070771,0.797722966271841
2023-05-25 13:55:38,103000,89,W+13.5,8,334.9248853279236,366.1885785344016,0.7370657407639878,1.3516094636690654,0.4158473161803243,0.6811459349626273,0.7996936002773724
2023-05-25 14:06:14,104000,105,W+10.5,16,319.66119212144554,350.9248853279236,0.7309320261356524,1.3348631126197172,0.4122479257545093,0.6778464937389636,0.7954588335846349
2023-05-25 14:16:15,105000,85,B+3.5,5,335.66119212144554,304.3974989149675,0.6996595199754378,1.2329217160244346,0.4184678401238499,0.6859531853476427,0.8042847582264294
2023-05-25 14:27:07,106000,112,W+5.5,20,320.3974989149675,351.66119212144554,0.7013471048772049,1.276303206653475,0.4190387111860088,0.6837051789616274,0.8024237830689964
2023-05-25 14:37:45,107000,74,B+6.5,2,336.3974989149675,305.1338057084895,0.7331775729906767,1.2356662067498192,0.4236975996000677,0.6883801936768773,0.804555680086437
2023-05-25 14:47:50,108000,66,W+2.5,3,321.1338057084895,352.3974989149675,0.7055820394497182,1.3432461226757653,0.4174696220801316,0.6851807355205973,0.8020335265801759
2023-05-25 14:59:06,109000,56,W+0.5,5,305.87011250201147,337.1338057084895,0.7292921801734781,1.3036524062807564,0.419129018472678,0.6835648801412664,0.8005579700212061
2023-05-25 15:11:16,110000,162,W+10.5,43,290.60641929553344,321.87011250201147,0.7058711641219539,1.264753945429904,0.4195692664951903,0.6835955201135292,0.8015078091613517
2023-05-25 15:20:25,111000,86,W+3.5,9,275.3427260890554,306.60641929553344,0.725709487682874,1.1996407531757474,0.4243071737850847,0.6893429338579756,0.8050813975052612
2023-05-25 15:32:26,112000,99,W+8.5,10,260.0790328825774,291.3427260890554,0.7000854590614631,1.273141831024687,0.4184097854395626,0.6868546455842156,0.8049781891776393
