datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-24 04:32:59,113,W+R,3,False,False,False,B,-0.85,68.4641,0
2023-05-24 04:33:42,72,W+12.5,3,True,False,False,,-1,55.5425,0
2023-05-24 04:34:45,99,W+2.5,3,True,False,False,,-1,57.9859,0
2023-05-24 04:35:53,106,B+10.5,4,True,False,False,,-1,60.6549,0
2023-05-24 04:37:37,150,W+44.5,8,True,False,False,,-1,69.1651,0
2023-05-24 04:38:37,94,W+1.5,2,True,False,False,,-1,67.771,0
2023-05-24 04:39:50,119,W+21.5,4,True,False,False,,-1,68.5131,0
2023-05-24 04:40:09,44,W+7.5,2,True,False,False,,-1,62.2769,0
2023-05-24 04:41:06,105,W+10.5,4,True,False,False,,-1,61.6939,0
2023-05-24 04:42:57,162,B+41.5,5,True,False,False,,-1,66.5645,0
2023-05-24 04:44:41,162,B+52.5,4,True,False,False,,-1,70.0285,0
2023-05-24 04:46:28,159,B+42.5,5,True,False,False,,-1,73.1282,0
2023-05-24 04:47:46,131,B+35.5,8,True,False,False,,-1,73.488,0
2023-05-24 04:48:33,76,W+18.5,2,True,False,False,,-1,71.609,0
2023-05-24 04:49:47,126,B+35.5,4,True,False,False,,-1,71.7329,0
2023-05-24 04:50:39,82,W+10.5,2,True,False,False,,-1,70.5069,0
2023-05-24 04:51:49,109,B+8.5,2,True,False,False,,-1,70.4894,0
2023-05-24 04:53:24,142,B+8.5,4,True,False,False,,-1,71.8421,0
2023-05-24 04:54:43,115,W+28.5,2,True,False,False,,-1,72.1999,0
2023-05-24 04:56:15,135,W+53.5,2,True,False,False,,-1,73.2154,0
2023-05-24 04:57:19,107,W+13.5,4,True,False,False,,-1,72.764,0
2023-05-24 04:58:41,119,W+8.5,3,True,False,False,,-1,73.1902,0
2023-05-24 05:00:03,125,B+2.5,2,True,False,False,,-1,73.5491,0
2023-05-24 05:01:02,99,W+17.5,2,True,False,False,,-1,72.9791,0
2023-05-24 05:02:49,162,W+79.5,4,True,False,False,,-1,74.3222,0
2023-05-24 05:03:38,84,W+8.5,3,True,False,False,,-1,73.3639,0
2023-05-24 05:05:25,162,B+47.5,6,True,False,False,,-1,74.5927,0
2023-05-24 05:06:10,76,W+9.5,3,True,False,False,,-1,73.5408,0
2023-05-24 05:07:46,157,B+46.5,5,True,False,False,,-1,74.2992,0
2023-05-24 05:09:33,146,B+14.5,4,True,False,False,,-1,75.3954,0
2023-05-24 05:10:44,106,W+20.5,2,True,False,False,,-1,75.2559,0
2023-05-24 05:11:42,103,B+1.5,2,True,False,False,,-1,74.731,0
2023-05-24 05:12:34,84,W+20.5,3,True,False,False,,-1,74.0247,0
2023-05-24 05:13:23,83,B+0.5,3,True,False,False,,-1,73.3053,0
2023-05-24 05:14:00,66,W+6.5,2,True,False,False,,-1,72.2637,0
2023-05-24 05:15:14,115,B+9.5,4,True,False,False,,-1,72.3135,0
2023-05-24 05:15:57,74,W+6.5,2,True,False,False,,-1,71.5283,0
2023-05-24 05:16:29,58,W+8.5,2,True,False,False,,-1,70.4807,0
2023-05-24 05:16:45,42,W+8.5,3,True,False,False,,-1,69.0738,0
2023-05-24 05:18:06,117,B+23.5,7,True,False,False,,-1,69.3647,0
2023-05-24 05:19:48,145,W+20.5,4,True,False,False,,-1,70.163,0
2023-05-24 05:20:18,58,W+6.5,2,True,False,False,,-1,69.226,0
2023-05-24 05:21:30,110,W+18.5,7,True,False,False,,-1,69.2848,0
2023-05-24 05:21:52,44,W+5.5,2,True,False,False,,-1,68.2101,0
2023-05-24 05:23:17,143,W+33.5,4,True,False,False,,-1,68.5894,0
2023-05-24 05:24:31,121,W+18.5,4,True,False,False,,-1,68.6888,0
2023-05-24 05:25:27,91,B+3.5,2,True,False,False,,-1,68.4299,0
2023-05-24 05:26:50,125,W+43.5,2,True,False,False,,-1,68.7311,0
2023-05-24 05:27:50,99,B+6.5,2,True,False,False,,-1,68.5527,0
2023-05-24 05:29:00,106,B+13.5,2,True,False,False,,-1,68.5863,0
2023-05-24 05:29:55,85,B+11.5,4,True,False,False,,-1,68.3173,0
2023-05-24 05:31:34,146,B+39.5,7,True,False,False,,-1,68.9036,0
2023-05-24 05:32:35,91,B+8.5,3,True,False,False,,-1,68.7543,0
2023-05-24 05:33:17,72,W+10.5,3,True,False,False,,-1,68.2536,0
2023-05-24 05:34:41,145,B+44.5,2,True,False,False,,-1,68.5516,0
2023-05-24 05:36:26,162,B+38.5,4,True,False,False,,-1,69.2021,0
2023-05-24 05:37:34,108,B+13.5,3,True,False,False,,-1,69.1768,0
2023-05-24 05:39:23,162,W+27.5,7,True,False,False,,-1,69.8571,0
2023-05-24 05:40:53,153,B+54.5,5,True,False,False,,-1,70.2053,0
2023-05-24 05:42:44,162,B+55.5,1,True,False,False,,-1,70.8773,0
2023-05-24 05:43:14,56,W+8.5,2,True,False,False,,-1,70.2079,0
2023-05-24 05:44:35,162,B+47.5,11,True,False,False,,-1,70.3845,0
2023-05-24 05:45:57,127,W+4.5,6,True,False,False,,-1,70.5723,0
2023-05-24 05:47:23,120,W+53.5,3,True,False,False,,-1,70.8101,0
2023-05-24 05:48:44,130,B+1.5,11,True,False,False,,-1,70.9714,0
2023-05-24 05:49:36,99,W+16.5,3,True,False,False,,-1,70.6842,0
2023-05-24 05:50:11,70,W+9.5,2,True,False,False,,-1,70.152,0
2023-05-24 05:50:38,54,W+6.5,3,True,False,False,,-1,69.5202,0
2023-05-24 05:51:38,103,W+17.5,2,True,False,False,,-1,69.375,0
2023-05-24 05:53:16,162,W+37.5,1,True,False,False,,-1,69.7887,0
2023-05-24 05:54:53,143,W+45.5,5,True,False,False,,-1,70.1628,0
2023-05-24 05:55:46,86,W+9.5,2,True,False,False,,-1,69.9323,0
2023-05-24 05:57:09,123,B+39.5,5,True,False,False,,-1,70.109,0
2023-05-24 05:58:11,109,B+21.5,5,True,False,False,,-1,69.9937,0
2023-05-24 05:59:37,119,B+18.5,3,True,False,False,,-1,70.2173,0
2023-05-24 06:01:01,125,W+29.5,6,True,False,False,,-1,70.3907,0
2023-05-24 06:01:55,87,W+9.5,2,True,False,False,,-1,70.1817,0
2023-05-24 06:03:17,129,W+33.5,3,True,False,False,,-1,70.3302,0
2023-05-24 06:04:23,101,B+3.5,3,True,False,False,,-1,70.2827,0
2023-05-24 06:05:17,91,W+7.5,4,True,False,False,,-1,70.0734,0
2023-05-24 06:06:41,128,B+9.5,6,True,False,False,,-1,70.2413,0
2023-05-24 06:07:43,106,W+18.5,8,True,False,False,,-1,70.1471,0
2023-05-24 06:09:08,139,B+9.5,7,True,False,False,,-1,70.3238,0
2023-05-24 06:10:42,126,B+18.5,4,True,False,False,,-1,70.6041,0
2023-05-24 06:11:20,68,W+12.5,2,True,False,False,,-1,70.2257,0
2023-05-24 06:11:47,52,W+9.5,2,True,False,False,,-1,69.7195,0
2023-05-24 06:13:16,129,B+36.5,6,True,False,False,,-1,69.9375,0
2023-05-24 06:13:34,38,W+8.5,2,True,False,False,,-1,69.3512,0
2023-05-24 06:14:21,80,W+3.5,4,True,False,False,,-1,69.104,0
2023-05-24 06:15:47,130,B+4.5,3,True,False,False,,-1,69.293,0
2023-05-24 06:16:52,108,B+19.5,3,True,False,False,,-1,69.2371,0
2023-05-24 06:18:27,154,B+32.5,8,True,False,False,,-1,69.5257,0
2023-05-24 06:18:46,42,W+8.5,2,True,False,False,,-1,68.9758,0
2023-05-24 06:19:17,62,W+10.5,4,True,False,False,,-1,68.5757,0
2023-05-24 06:20:10,79,B+3.5,2,True,False,False,,-1,68.409,0
2023-05-24 06:21:29,121,W+10.5,3,True,False,False,,-1,68.5177,0
2023-05-24 06:22:31,107,W+4.5,5,True,False,False,,-1,68.4564,0
2023-05-24 06:23:23,87,B+3.5,2,True,False,False,,-1,68.2864,0
2023-05-24 06:24:16,111,B+5.5,8,True,False,False,,-1,68.1273,0
