datetime,training_steps,policy_loss,value_loss,learning_rate,total_games,total_samples
2023-05-24 10:23:32,5200,3.0629491806030273,0.7712355256080627,0.01,45000,4847208
2023-05-24 10:23:46,5400,3.0441184043884277,0.7780027389526367,0.01,45000,4847208
2023-05-24 10:23:59,5600,3.044017791748047,0.7172971963882446,0.01,45000,4847208
2023-05-24 10:24:12,5800,3.0887045860290527,0.7748618125915527,0.01,45000,4847208
2023-05-24 10:24:26,6000,3.1167478561401367,0.8272600173950195,0.01,45000,4847208
2023-05-24 11:04:40,6200,2.9196372032165527,0.7494803071022034,0.01,50000,5415911
2023-05-24 11:04:53,6400,2.9561877250671387,0.7498153448104858,0.01,50000,5415911
2023-05-24 11:05:07,6600,2.907155990600586,0.7934856414794922,0.01,50000,5415911
2023-05-24 11:05:20,6800,2.993093490600586,0.7668411135673523,0.01,50000,5415911
2023-05-24 11:05:33,7000,2.872762441635132,0.7540286779403687,0.01,50000,5415911
2023-05-24 11:38:15,7200,2.903139114379883,0.7202237844467163,0.01,55000,5907399
2023-05-24 11:38:29,7400,2.9074888229370117,0.7466689944267273,0.01,55000,5907399
2023-05-24 11:38:42,7600,2.8803114891052246,0.7442684173583984,0.01,55000,5907399
2023-05-24 11:38:55,7800,2.8575377464294434,0.7836567759513855,0.01,55000,5907399
2023-05-24 11:39:09,8000,2.865262508392334,0.7637490630149841,0.01,55000,5907399
2023-05-24 12:09:35,8200,2.7677273750305176,0.7400171756744385,0.01,60000,6378423
2023-05-24 12:09:49,8400,2.6217238903045654,0.7476416826248169,0.01,60000,6378423
2023-05-24 12:10:02,8600,2.791856288909912,0.7535874843597412,0.01,60000,6378423
2023-05-24 12:10:14,8800,2.839500904083252,0.7518168687820435,0.01,60000,6378423
2023-05-24 12:10:27,9000,2.855592727661133,0.7631499767303467,0.01,60000,6378423
2023-05-24 12:39:55,9200,2.7217464447021484,0.7404926419258118,0.01,65000,6864050
2023-05-24 12:40:08,9400,2.6065011024475098,0.7548295259475708,0.01,65000,6864050
2023-05-24 12:40:21,9600,2.7249834537506104,0.8107394576072693,0.01,65000,6864050
2023-05-24 12:40:34,9800,2.664438247680664,0.8003968000411987,0.01,65000,6864050
2023-05-24 12:40:46,10000,2.7100348472595215,0.7464609742164612,0.01,65000,6864050
2023-05-24 13:10:25,10200,2.626904010772705,0.7802310585975647,0.01,70000,7331356
2023-05-24 13:10:39,10400,2.617943048477173,0.7270911335945129,0.01,70000,7331356
2023-05-24 13:10:52,10600,2.7485663890838623,0.7980665564537048,0.01,70000,7331356
2023-05-24 13:11:05,10800,2.622800588607788,0.734018087387085,0.01,70000,7331356
2023-05-24 13:11:19,11000,2.6385765075683594,0.7514362335205078,0.01,70000,7331356
2023-05-24 13:39:03,11200,2.6548595428466797,0.7813607454299927,0.01,75000,7779865
2023-05-24 13:39:17,11400,2.5846176147460938,0.7435177564620972,0.01,75000,7779865
2023-05-24 13:39:30,11600,2.494645833969116,0.774324893951416,0.01,75000,7779865
2023-05-24 13:39:42,11800,2.59393310546875,0.7657838463783264,0.01,75000,7779865
2023-05-24 13:39:55,12000,2.573498010635376,0.7358440160751343,0.01,75000,7779865
2023-05-24 14:11:29,12200,2.5332140922546387,0.7489176988601685,0.01,80000,8276081
2023-05-24 14:11:43,12400,2.4267568588256836,0.7300957441329956,0.01,80000,8276081
2023-05-24 14:11:56,12600,2.4698991775512695,0.7403673529624939,0.01,80000,8276081
2023-05-24 14:12:10,12800,2.5156266689300537,0.7392287254333496,0.01,80000,8276081
2023-05-24 14:12:23,13000,2.4035441875457764,0.7389816045761108,0.01,80000,8276081
2023-05-24 14:38:59,13200,2.355001211166382,0.7529071569442749,0.01,85000,8722151
2023-05-24 14:39:13,13400,2.426575183868408,0.7401516437530518,0.01,85000,8722151
2023-05-24 14:39:26,13600,2.365196466445923,0.7448359727859497,0.01,85000,8722151
2023-05-24 14:39:39,13800,2.5284805297851562,0.7094045877456665,0.01,85000,8722151
2023-05-24 14:39:53,14000,2.480376720428467,0.7391825914382935,0.01,85000,8722151
2023-05-24 15:06:03,14200,2.486142635345459,0.7261785268783569,0.01,90000,9170120
2023-05-24 15:06:16,14400,2.3110342025756836,0.735257625579834,0.01,90000,9170120
2023-05-24 15:06:30,14600,2.465632915496826,0.7553476095199585,0.01,90000,9170120
2023-05-24 15:06:43,14800,2.3877902030944824,0.7402758598327637,0.01,90000,9170120
2023-05-24 15:06:57,15000,2.428898811340332,0.727078914642334,0.01,90000,9170120
2023-05-24 15:34:14,15200,2.4213340282440186,0.6930782794952393,0.01,95000,9621561
2023-05-24 15:34:27,15400,2.4437994956970215,0.7731770277023315,0.01,95000,9621561
2023-05-24 15:34:41,15600,2.3168375492095947,0.7382774353027344,0.01,95000,9621561
2023-05-24 15:34:54,15800,2.4521751403808594,0.7538273334503174,0.01,95000,9621561
2023-05-24 15:35:07,16000,2.351263999938965,0.7348535060882568,0.01,95000,9621561
2023-05-24 15:59:36,16200,2.2720203399658203,0.7522720098495483,0.01,100000,10044503
2023-05-24 15:59:49,16400,2.341808319091797,0.7081153392791748,0.01,100000,10044503
2023-05-24 16:00:01,16600,2.2706832885742188,0.7711372971534729,0.01,100000,10044503
2023-05-24 16:00:14,16800,2.3256921768188477,0.7090960741043091,0.01,100000,10044503
2023-05-24 16:00:27,17000,2.310850143432617,0.7596923112869263,0.01,100000,10044503
2023-05-24 16:26:31,17200,2.3459267616271973,0.7436163425445557,0.01,105000,10484687
2023-05-24 16:26:45,17400,2.196035861968994,0.7542327046394348,0.01,105000,10484687
2023-05-24 16:26:58,17600,2.3183984756469727,0.7583514451980591,0.01,105000,10484687
2023-05-24 16:27:11,17800,2.2946434020996094,0.7447423338890076,0.01,105000,10484687
2023-05-24 16:27:24,18000,2.3164374828338623,0.7253948450088501,0.01,105000,10484687
2023-05-24 16:51:54,18200,2.3145909309387207,0.7650985717773438,0.01,110000,10914256
2023-05-24 16:52:07,18400,2.332618474960327,0.7309316992759705,0.01,110000,10914256
2023-05-24 16:52:20,18600,2.266681432723999,0.7472726106643677,0.01,110000,10914256
2023-05-24 16:52:34,18800,2.3238391876220703,0.7435343265533447,0.01,110000,10914256
2023-05-24 16:52:47,19000,2.27219295501709,0.714486300945282,0.01,110000,10914256
2023-05-24 17:16:34,19200,2.1979010105133057,0.7343816161155701,0.01,115000,11326657
2023-05-24 17:16:47,19400,2.2575671672821045,0.7428855895996094,0.01,115000,11326657
2023-05-24 17:17:00,19600,2.1668832302093506,0.7364422678947449,0.01,115000,11326657
2023-05-24 17:17:13,19800,2.2384371757507324,0.7685822248458862,0.01,115000,11326657
2023-05-24 17:17:26,20000,2.134861707687378,0.7547285556793213,0.01,115000,11326657
2023-05-24 17:41:27,20200,2.175344944000244,0.718772828578949,0.01,120000,11750289
2023-05-24 17:41:41,20400,2.2627739906311035,0.7594887614250183,0.01,120000,11750289
2023-05-24 17:41:54,20600,2.263719081878662,0.7442188262939453,0.01,120000,11750289
2023-05-24 17:42:07,20800,2.1773252487182617,0.7477030754089355,0.01,120000,11750289
2023-05-24 17:42:20,21000,2.266688823699951,0.7430907487869263,0.01,120000,11750289
2023-05-24 18:07:12,21200,2.224334716796875,0.7212064266204834,0.01,125000,12176112
2023-05-24 18:07:24,21400,2.2617435455322266,0.6785034537315369,0.01,125000,12176112
2023-05-24 18:07:37,21600,2.2228846549987793,0.7107129693031311,0.01,125000,12176112
2023-05-24 18:07:50,21800,2.135514974594116,0.7341623306274414,0.01,125000,12176112
2023-05-24 18:08:03,22000,2.1764159202575684,0.6948772668838501,0.01,125000,12176112
2023-05-24 18:31:39,22200,2.1169848442077637,0.720304012298584,0.01,130000,12590748
2023-05-24 18:31:52,22400,2.1983277797698975,0.7436037063598633,0.01,130000,12590748
2023-05-24 18:32:05,22600,2.10905122756958,0.7402522563934326,0.01,130000,12590748
2023-05-24 18:32:18,22800,2.0531013011932373,0.7216242551803589,0.01,130000,12590748
2023-05-24 18:32:32,23000,2.193262815475464,0.7390624284744263,0.01,130000,12590748
2023-05-24 18:54:15,23200,2.056436538696289,0.709223210811615,0.01,135000,12978393
2023-05-24 18:54:29,23400,2.1002798080444336,0.7472547292709351,0.01,135000,12978393
2023-05-24 18:54:42,23600,2.148204803466797,0.7465972900390625,0.01,135000,12978393
2023-05-24 18:54:55,23800,2.0150935649871826,0.7008057832717896,0.01,135000,12978393
2023-05-24 18:55:07,24000,2.0804522037506104,0.7242821455001831,0.01,135000,12978393
2023-05-24 19:18:22,24200,2.1026759147644043,0.7077426314353943,0.01,140000,13395061
2023-05-24 19:18:36,24400,2.0471086502075195,0.7157183289527893,0.01,140000,13395061
2023-05-24 19:18:50,24600,2.013568162918091,0.7300584316253662,0.01,140000,13395061
2023-05-24 19:19:03,24800,1.9580552577972412,0.7000653743743896,0.01,140000,13395061
2023-05-24 19:19:17,25000,1.9989120960235596,0.7500646710395813,0.01,140000,13395061
2023-05-24 19:41:20,25200,2.0479235649108887,0.7569007873535156,0.01,145000,13796166
2023-05-24 19:41:33,25400,1.9454994201660156,0.7093543410301208,0.01,145000,13796166
2023-05-24 19:41:47,25600,1.9444422721862793,0.7273063659667969,0.01,145000,13796166
2023-05-24 19:42:01,25800,1.8986217975616455,0.7259758710861206,0.01,145000,13796166
2023-05-24 19:42:14,26000,1.9660351276397705,0.7245488166809082,0.01,145000,13796166
2023-05-24 20:03:32,26200,1.7579138278961182,0.7185100317001343,0.01,150000,14188961
2023-05-24 20:03:45,26400,1.7610188722610474,0.6647827625274658,0.01,150000,14188961
2023-05-24 20:03:59,26600,1.7731528282165527,0.6806467771530151,0.01,150000,14188961
2023-05-24 20:04:13,26800,1.8324570655822754,0.6869509220123291,0.01,150000,14188961
2023-05-24 20:04:26,27000,1.9411176443099976,0.7247311472892761,0.01,150000,14188961
2023-05-24 20:25:17,27200,1.7805125713348389,0.6862133741378784,0.01,155000,14571161
2023-05-24 20:25:31,27400,1.845770001411438,0.6988234519958496,0.01,155000,14571161
2023-05-24 20:25:44,27600,1.8404170274734497,0.6926850080490112,0.01,155000,14571161
2023-05-24 20:25:58,27800,1.7391992807388306,0.6594873666763306,0.01,155000,14571161
2023-05-24 20:26:11,28000,1.8626197576522827,0.7399775981903076,0.01,155000,14571161
2023-05-24 20:47:24,28200,1.8504393100738525,0.6774797439575195,0.01,160000,14964104
2023-05-24 20:47:37,28400,1.7476725578308105,0.6784751415252686,0.01,160000,14964104
2023-05-24 20:47:51,28600,1.7065623998641968,0.6893522143363953,0.01,160000,14964104
2023-05-24 20:48:05,28800,1.8115531206130981,0.6969588398933411,0.01,160000,14964104
2023-05-24 20:48:18,29000,1.8223388195037842,0.6829097270965576,0.01,160000,14964104
2023-05-24 21:07:53,29200,1.7459726333618164,0.6920811533927917,0.01,165000,15321017
2023-05-24 21:08:07,29400,1.773042917251587,0.6789801120758057,0.01,165000,15321017
2023-05-24 21:08:21,29600,1.7460908889770508,0.7029774188995361,0.01,165000,15321017
2023-05-24 21:08:34,29800,1.9117121696472168,0.6875290870666504,0.01,165000,15321017
2023-05-24 21:08:48,30000,1.7332063913345337,0.7185914516448975,0.01,165000,15321017
2023-05-24 21:28:48,30200,1.7538387775421143,0.7391323447227478,0.01,170000,15690978
2023-05-24 21:29:01,30400,1.7496206760406494,0.7061085104942322,0.01,170000,15690978
2023-05-24 21:29:15,30600,1.7659634351730347,0.6764122843742371,0.01,170000,15690978
2023-05-24 21:29:29,30800,1.678727388381958,0.6672124266624451,0.01,170000,15690978
2023-05-24 21:29:42,31000,1.5734062194824219,0.674223005771637,0.01,170000,15690978
2023-05-24 21:48:50,31200,1.5766663551330566,0.6865905523300171,0.01,175000,16063474
2023-05-24 21:49:04,31400,1.6703124046325684,0.6848405599594116,0.01,175000,16063474
2023-05-24 21:49:17,31600,1.6661608219146729,0.6568500995635986,0.01,175000,16063474
2023-05-24 21:49:30,31800,1.7098253965377808,0.6785343885421753,0.01,175000,16063474
2023-05-24 21:49:43,32000,1.6683907508850098,0.6975001692771912,0.01,175000,16063474
2023-05-24 22:08:46,32200,1.5958322286605835,0.697247326374054,0.01,180000,16426618
2023-05-24 22:08:59,32400,1.6128852367401123,0.7033529877662659,0.01,180000,16426618
2023-05-24 22:09:12,32600,1.570456624031067,0.7111847996711731,0.01,180000,16426618
2023-05-24 22:09:25,32800,1.7377184629440308,0.6968989372253418,0.01,180000,16426618
2023-05-24 22:09:38,33000,1.5923748016357422,0.6879813075065613,0.01,180000,16426618
2023-05-24 22:29:54,33200,1.505846619606018,0.6503787040710449,0.01,185000,16804261
2023-05-24 22:30:07,33400,1.673492193222046,0.7167754173278809,0.01,185000,16804261
2023-05-24 22:30:21,33600,1.730431318283081,0.7142584323883057,0.01,185000,16804261
2023-05-24 22:30:35,33800,1.585101842880249,0.6794343590736389,0.01,185000,16804261
2023-05-24 22:30:48,34000,1.6129381656646729,0.6653900742530823,0.01,185000,16804261
2023-05-24 22:50:00,34200,1.626666784286499,0.6960399150848389,0.01,190000,17168306
2023-05-24 22:50:14,34400,1.5236388444900513,0.6396387815475464,0.01,190000,17168306
2023-05-24 22:50:27,34600,1.5121619701385498,0.6645329594612122,0.01,190000,17168306
2023-05-24 22:50:41,34800,1.5510753393173218,0.6413886547088623,0.01,190000,17168306
2023-05-24 22:50:55,35000,1.6116359233856201,0.6469846963882446,0.01,190000,17168306
2023-05-24 23:10:13,35200,1.4397196769714355,0.657338559627533,0.01,195000,17530216
2023-05-24 23:10:26,35400,1.5581450462341309,0.671311616897583,0.01,195000,17530216
2023-05-24 23:10:39,35600,1.5604958534240723,0.6701445579528809,0.01,195000,17530216
2023-05-24 23:10:52,35800,1.6016807556152344,0.6627064943313599,0.01,195000,17530216
2023-05-24 23:11:05,36000,1.53322172164917,0.6406512260437012,0.01,195000,17530216
2023-05-24 23:27:46,36200,1.5869994163513184,0.672347366809845,0.01,200000,17855200
2023-05-24 23:27:59,36400,1.5125056505203247,0.6999250650405884,0.01,200000,17855200
2023-05-24 23:28:13,36600,1.4605114459991455,0.6661235690116882,0.01,200000,17855200
2023-05-24 23:28:26,36800,1.6217536926269531,0.6957641243934631,0.01,200000,17855200
2023-05-24 23:28:39,37000,1.6627482175827026,0.7163764834403992,0.01,200000,17855200
2023-05-24 23:45:56,37200,1.6234660148620605,0.6567542552947998,0.01,205000,18187994
2023-05-24 23:46:10,37400,1.6136691570281982,0.659786581993103,0.01,205000,18187994
2023-05-24 23:46:23,37600,1.5146907567977905,0.6730931401252747,0.01,205000,18187994
2023-05-24 23:46:37,37800,1.5467129945755005,0.6457831263542175,0.01,205000,18187994
2023-05-24 23:46:51,38000,1.670731782913208,0.6704506874084473,0.01,205000,18187994
2023-05-25 00:04:20,38200,1.5167165994644165,0.6548328995704651,0.01,210000,18523544
2023-05-25 00:04:34,38400,1.5731520652770996,0.6850752830505371,0.01,210000,18523544
2023-05-25 00:04:48,38600,1.5263473987579346,0.653221845626831,0.01,210000,18523544
2023-05-25 00:05:02,38800,1.5910756587982178,0.6474944353103638,0.01,210000,18523544
2023-05-25 00:05:15,39000,1.512283444404602,0.6754093766212463,0.01,210000,18523544
2023-05-25 00:22:46,39200,1.4280009269714355,0.6503489017486572,0.01,215000,18865016
2023-05-25 00:23:00,39400,1.4399455785751343,0.6542648077011108,0.01,215000,18865016
2023-05-25 00:23:14,39600,1.5390846729278564,0.6540679931640625,0.01,215000,18865016
2023-05-25 00:23:28,39800,1.524638056755066,0.649158775806427,0.01,215000,18865016
2023-05-25 00:23:41,40000,1.4550855159759521,0.6473645567893982,0.01,215000,18865016
2023-05-25 00:38:56,40200,1.5335743427276611,0.6826969981193542,0.01,220000,19169694
2023-05-25 00:39:09,40400,1.559828519821167,0.6647332906723022,0.01,220000,19169694
2023-05-25 00:39:23,40600,1.436062216758728,0.6516851186752319,0.01,220000,19169694
2023-05-25 00:39:36,40800,1.3931372165679932,0.6427226066589355,0.01,220000,19169694
2023-05-25 00:39:49,41000,1.557593584060669,0.6275231838226318,0.01,220000,19169694
2023-05-25 00:56:27,41200,1.5592893362045288,0.6368424892425537,0.01,225000,19492218
2023-05-25 00:56:41,41400,1.4248430728912354,0.6413276195526123,0.01,225000,19492218
2023-05-25 00:56:54,41600,1.4723798036575317,0.6522363424301147,0.01,225000,19492218
2023-05-25 00:57:08,41800,1.5076473951339722,0.6842833161354065,0.01,225000,19492218
2023-05-25 00:57:22,42000,1.4388401508331299,0.6479792594909668,0.01,225000,19492218
2023-05-25 01:12:41,42200,1.4979946613311768,0.6980693340301514,0.01,230000,19796629
2023-05-25 01:12:55,42400,1.5074337720870972,0.6432466506958008,0.01,230000,19796629
2023-05-25 01:13:09,42600,1.4766650199890137,0.7176891565322876,0.01,230000,19796629
2023-05-25 01:13:22,42800,1.4580907821655273,0.5975615978240967,0.01,230000,19796629
2023-05-25 01:13:35,43000,1.5253429412841797,0.649476170539856,0.01,230000,19796629
2023-05-25 01:29:13,43200,1.4732887744903564,0.6734499335289001,0.01,235000,20106076
2023-05-25 01:29:27,43400,1.3939974308013916,0.6067636013031006,0.01,235000,20106076
2023-05-25 01:29:41,43600,1.4015828371047974,0.6503860950469971,0.01,235000,20106076
2023-05-25 01:29:54,43800,1.4507839679718018,0.6228667497634888,0.01,235000,20106076
2023-05-25 01:30:08,44000,1.475905179977417,0.6670293211936951,0.01,235000,20106076
2023-05-25 01:44:23,44200,1.4342964887619019,0.6591315269470215,0.01,240000,20388742
2023-05-25 01:44:36,44400,1.4960508346557617,0.6279987692832947,0.01,240000,20388742
2023-05-25 01:44:49,44600,1.4437386989593506,0.601606547832489,0.01,240000,20388742
2023-05-25 01:45:02,44800,1.373934030532837,0.6265823245048523,0.01,240000,20388742
2023-05-25 01:45:15,45000,1.415616512298584,0.6319012641906738,0.01,240000,20388742
2023-05-25 02:00:30,45200,1.3782607316970825,0.6359313726425171,0.01,245000,20695054
2023-05-25 02:00:44,45400,1.4313435554504395,0.6499412059783936,0.01,245000,20695054
2023-05-25 02:00:58,45600,1.4820096492767334,0.6108706593513489,0.01,245000,20695054
2023-05-25 02:01:11,45800,1.4179890155792236,0.6314102411270142,0.01,245000,20695054
2023-05-25 02:01:27,46000,1.3853427171707153,0.6475352644920349,0.01,245000,20695054
2023-05-25 02:16:21,46200,1.5014138221740723,0.6545084714889526,0.01,250000,20994320
2023-05-25 02:16:35,46400,1.4266043901443481,0.6439973711967468,0.01,250000,20994320
2023-05-25 02:16:48,46600,1.4126337766647339,0.6368923783302307,0.01,250000,20994320
2023-05-25 02:17:02,46800,1.424973487854004,0.6533687114715576,0.01,250000,20994320
2023-05-25 02:17:16,47000,1.4610542058944702,0.6010822057723999,0.01,250000,20994320
2023-05-25 02:32:22,47200,1.454275131225586,0.6494458913803101,0.01,255000,21295973
2023-05-25 02:32:36,47400,1.503456473350525,0.6808662414550781,0.01,255000,21295973
2023-05-25 02:32:49,47600,1.3976035118103027,0.6157540082931519,0.01,255000,21295973
2023-05-25 02:33:03,47800,1.4629565477371216,0.6410762071609497,0.01,255000,21295973
2023-05-25 02:33:17,48000,1.4499976634979248,0.6369311809539795,0.01,255000,21295973
2023-05-25 02:47:34,48200,1.523386001586914,0.6305568218231201,0.01,260000,21586199
2023-05-25 02:47:48,48400,1.4206445217132568,0.5871086120605469,0.01,260000,21586199
2023-05-25 02:48:02,48600,1.3726139068603516,0.6208248138427734,0.01,260000,21586199
2023-05-25 02:48:15,48800,1.4512009620666504,0.5876873731613159,0.01,260000,21586199
2023-05-25 02:48:29,49000,1.459463119506836,0.6203197240829468,0.01,260000,21586199
2023-05-25 03:03:45,49200,1.432530403137207,0.6152341365814209,0.01,265000,21896397
2023-05-25 03:03:59,49400,1.4939637184143066,0.6551430225372314,0.01,265000,21896397
2023-05-25 03:04:13,49600,1.4843063354492188,0.5874634385108948,0.01,265000,21896397
2023-05-25 03:04:27,49800,1.4381272792816162,0.6234836578369141,0.01,265000,21896397
2023-05-25 03:04:41,50000,1.4384686946868896,0.6133992671966553,0.01,265000,21896397
2023-05-25 03:18:36,50200,1.395641565322876,0.5876814126968384,0.01,270000,22176996
2023-05-25 03:18:49,50400,1.404775619506836,0.6153241991996765,0.01,270000,22176996
2023-05-25 03:19:02,50600,1.3559837341308594,0.622584879398346,0.01,270000,22176996
2023-05-25 03:19:15,50800,1.3724055290222168,0.6357905268669128,0.01,270000,22176996
2023-05-25 03:19:28,51000,1.375246524810791,0.6236009001731873,0.01,270000,22176996
2023-05-25 03:33:01,51200,1.4147653579711914,0.643339216709137,0.01,275000,22456936
2023-05-25 03:33:15,51400,1.3672418594360352,0.5675027370452881,0.01,275000,22456936
2023-05-25 03:33:28,51600,1.4863991737365723,0.6039890050888062,0.01,275000,22456936
2023-05-25 03:33:41,51800,1.3471271991729736,0.5864443182945251,0.01,275000,22456936
2023-05-25 03:33:54,52000,1.4042119979858398,0.5919420719146729,0.01,275000,22456936
2023-05-25 03:47:56,52200,1.3648443222045898,0.6428678035736084,0.01,280000,22744731
2023-05-25 03:48:09,52400,1.372839331626892,0.6078945398330688,0.01,280000,22744731
2023-05-25 03:48:23,52600,1.4657673835754395,0.6150444746017456,0.01,280000,22744731
2023-05-25 03:48:37,52800,1.4038193225860596,0.6151670217514038,0.01,280000,22744731
2023-05-25 03:48:51,53000,1.378598928451538,0.5928900837898254,0.01,280000,22744731
2023-05-25 04:01:55,53200,1.4141656160354614,0.6248303651809692,0.01,285000,23014739
2023-05-25 04:02:09,53400,1.3797544240951538,0.5702958106994629,0.01,285000,23014739
2023-05-25 04:02:23,53600,1.3801571130752563,0.6858652830123901,0.01,285000,23014739
2023-05-25 04:02:36,53800,1.4873738288879395,0.5851699113845825,0.01,285000,23014739
2023-05-25 04:02:50,54000,1.4380453824996948,0.6185487508773804,0.01,285000,23014739
2023-05-25 04:16:34,54200,1.4304428100585938,0.6219869256019592,0.01,290000,23299306
2023-05-25 04:16:47,54400,1.3694581985473633,0.6069888472557068,0.01,290000,23299306
2023-05-25 04:17:00,54600,1.4808984994888306,0.5931327939033508,0.01,290000,23299306
2023-05-25 04:17:13,54800,1.455512523651123,0.6859773993492126,0.01,290000,23299306
2023-05-25 04:17:26,55000,1.4284254312515259,0.6032743453979492,0.01,290000,23299306
2023-05-25 04:31:17,55200,1.3180797100067139,0.5686126351356506,0.01,295000,23586948
2023-05-25 04:31:29,55400,1.3692978620529175,0.6100515127182007,0.01,295000,23586948
2023-05-25 04:31:42,55600,1.4236136674880981,0.6368001699447632,0.01,295000,23586948
2023-05-25 04:31:55,55800,1.408631682395935,0.6322324275970459,0.01,295000,23586948
2023-05-25 04:32:08,56000,1.4050835371017456,0.5859054923057556,0.01,295000,23586948
2023-05-25 04:45:21,56200,1.2771553993225098,0.647247314453125,0.01,300000,23861878
2023-05-25 04:45:35,56400,1.3762521743774414,0.60468989610672,0.01,300000,23861878
2023-05-25 04:45:49,56600,1.3972145318984985,0.5957760810852051,0.01,300000,23861878
2023-05-25 04:46:03,56800,1.384648084640503,0.6407334804534912,0.01,300000,23861878
2023-05-25 04:46:16,57000,1.3726786375045776,0.6012270450592041,0.01,300000,23861878
2023-05-25 05:00:00,57200,1.3104653358459473,0.5391438603401184,0.01,305000,24147094
2023-05-25 05:00:13,57400,1.4102511405944824,0.5753295421600342,0.01,305000,24147094
2023-05-25 05:00:27,57600,1.3764114379882812,0.565831184387207,0.01,305000,24147094
2023-05-25 05:00:40,57800,1.3152186870574951,0.554348886013031,0.01,305000,24147094
2023-05-25 05:00:54,58000,1.3633158206939697,0.5844736099243164,0.01,305000,24147094
2023-05-25 05:14:04,58200,1.3735238313674927,0.5582663416862488,0.01,310000,24419678
2023-05-25 05:14:18,58400,1.3856755495071411,0.6491491794586182,0.01,310000,24419678
2023-05-25 05:14:32,58600,1.347888708114624,0.6060690879821777,0.01,310000,24419678
2023-05-25 05:14:45,58800,1.367247223854065,0.6357767581939697,0.01,310000,24419678
2023-05-25 05:14:59,59000,1.4272065162658691,0.6445899605751038,0.01,310000,24419678
2023-05-25 05:28:01,59200,1.2943260669708252,0.5900883674621582,0.01,315000,24694466
2023-05-25 05:28:14,59400,1.2885122299194336,0.5765256881713867,0.01,315000,24694466
2023-05-25 05:28:28,59600,1.3557708263397217,0.6243772506713867,0.01,315000,24694466
2023-05-25 05:28:42,59800,1.295595645904541,0.5877484083175659,0.01,315000,24694466
2023-05-25 05:28:56,60000,1.3805567026138306,0.5845082402229309,0.01,315000,24694466
2023-05-25 05:40:50,60200,1.332442045211792,0.5971462726593018,0.01,320000,24945985
2023-05-25 05:41:04,60400,1.3717005252838135,0.606346845626831,0.01,320000,24945985
2023-05-25 05:41:17,60600,1.4032907485961914,0.5765983462333679,0.01,320000,24945985
2023-05-25 05:41:31,60800,1.460404634475708,0.5380144119262695,0.01,320000,24945985
2023-05-25 05:41:44,61000,1.353635311126709,0.5782623291015625,0.01,320000,24945985
2023-05-25 05:53:38,61200,1.3326890468597412,0.5875084400177002,0.01,325000,25196220
2023-05-25 05:53:51,61400,1.3491137027740479,0.5221360921859741,0.01,325000,25196220
2023-05-25 05:54:05,61600,1.3298150300979614,0.5892915725708008,0.01,325000,25196220
2023-05-25 05:54:19,61800,1.3235650062561035,0.573028564453125,0.01,325000,25196220
2023-05-25 05:54:32,62000,1.37470543384552,0.5826842784881592,0.01,325000,25196220
2023-05-25 06:06:51,62200,1.3566914796829224,0.566516637802124,0.01,330000,25458068
2023-05-25 06:07:04,62400,1.3715126514434814,0.6220411062240601,0.01,330000,25458068
