datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-28 01:21:10,100,B+1.5,5,True,False,False,,-1,63.7019,0
2023-05-28 01:22:15,109,W+2.5,6,True,False,False,,-1,64.4517,0
2023-05-28 01:23:25,105,W+2.5,7,True,False,False,,-1,66.2648,0
2023-05-28 01:23:52,46,W+5.5,2,True,False,False,,-1,56.4568,0
2023-05-28 01:24:32,66,W+2.5,4,True,False,False,,-1,53.1153,0
2023-05-28 01:25:48,109,W+3.5,5,True,False,False,,-1,56.9628,0
2023-05-28 01:26:32,64,W+5.5,2,True,False,False,,-1,55.1507,0
2023-05-28 01:26:46,28,W+5.5,2,True,False,False,,-1,49.9156,0
2023-05-28 01:27:52,121,W+1.5,14,True,False,False,,-1,51.7348,0
2023-05-28 01:29:38,162,W+42.5,16,True,False,False,,-1,57.1313,0
2023-05-28 01:30:15,54,W+5.5,3,True,False,False,,-1,55.3399,0
2023-05-28 01:31:17,91,B+17.5,5,True,False,False,,-1,55.8693,0
2023-05-28 01:32:18,100,B+1.5,7,True,False,False,,-1,56.3125,0
2023-05-28 01:33:34,118,B+2.5,8,True,False,False,,-1,57.7087,0
2023-05-28 01:34:49,139,W+4.5,10,True,False,False,,-1,58.8163,0
2023-05-28 01:36:08,123,W+19.5,6,True,False,False,,-1,60.1079,0
2023-05-28 01:37:26,111,B+2.5,9,True,False,False,,-1,61.1632,0
2023-05-28 01:37:47,34,W+8.5,2,True,False,False,,-1,58.9123,0
2023-05-28 01:39:03,123,W+16.5,9,True,False,False,,-1,59.8365,0
2023-05-28 01:39:55,77,B+0.5,3,True,False,False,,-1,59.4496,0
2023-05-28 01:41:14,122,B+5.5,10,True,False,False,,-1,60.3739,0
2023-05-28 01:41:39,44,W+7.5,2,True,False,False,,-1,58.7422,0
2023-05-28 01:42:25,67,B+2.5,8,True,False,False,,-1,58.198,0
2023-05-28 01:43:46,119,W+1.5,11,True,False,False,,-1,59.1498,0
2023-05-28 01:45:08,113,W+15.5,4,True,False,False,,-1,60.0727,0
2023-05-28 01:46:19,118,W+4.5,9,True,False,False,,-1,60.4684,0
2023-05-28 01:46:58,60,W+4.5,2,True,False,False,,-1,59.698,0
2023-05-28 01:47:56,93,W+1.5,6,True,False,False,,-1,59.6131,0
2023-05-28 01:49:01,78,W+22.5,4,True,False,False,,-1,59.8244,0
2023-05-28 01:50:01,115,W+0.5,6,True,False,False,,-1,59.8294,0
2023-05-28 01:51:42,142,B+35.5,9,True,False,False,,-1,61.1552,0
2023-05-28 01:53:09,162,W+38.5,23,True,False,False,,-1,61.9458,0
2023-05-28 01:54:15,110,B+2.5,10,True,False,False,,-1,62.0897,0
2023-05-28 01:55:41,127,W+18.5,11,True,False,False,,-1,62.7962,0
2023-05-28 01:56:59,115,W+3.5,7,True,False,False,,-1,63.2297,0
2023-05-28 01:58:10,117,W+3.5,8,True,False,False,,-1,63.424,0
2023-05-28 01:58:43,54,W+6.5,2,True,False,False,,-1,62.62,0
2023-05-28 01:59:02,34,W+8.5,3,True,False,False,,-1,61.4609,0
2023-05-28 01:59:28,44,W+5.5,2,True,False,False,,-1,60.5576,0
2023-05-28 02:00:37,111,W+5.5,8,True,False,False,,-1,60.7639,0
2023-05-28 02:01:50,118,W+8.5,10,True,False,False,,-1,61.0722,0
2023-05-28 02:03:03,119,B+27.5,4,True,False,False,,-1,61.3446,0
2023-05-28 02:04:25,120,B+1.5,8,True,False,False,,-1,61.8172,0
2023-05-28 02:04:57,52,W+6.5,2,True,False,False,,-1,61.1479,0
2023-05-28 02:05:58,106,B+3.5,8,True,False,False,,-1,61.1501,0
