datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-28 01:19:59,20,W+7.5,2,False,False,False,,-0.88,3.9052,0
2023-05-28 01:20:26,82,W+7.5,3,True,False,False,,-1,15.5791,0
2023-05-28 01:20:57,84,W+9.5,3,True,False,False,,-1,20.6094,0
2023-05-28 01:21:14,44,W+2.5,3,True,False,False,,-1,19.6565,0
2023-05-28 01:21:35,54,W+6.5,2,True,False,False,,-1,19.9889,0
2023-05-28 01:22:21,120,W+12.5,6,True,False,False,,-1,24.3702,0
2023-05-28 01:23:01,96,W+9.5,3,True,False,False,,-1,26.6083,0
2023-05-28 01:23:33,78,W+17.5,3,True,False,False,,-1,27.2122,0
2023-05-28 01:24:01,72,W+6.5,3,True,False,False,,-1,27.2866,0
2023-05-28 01:24:39,86,W+5.5,4,True,False,False,,-1,28.3998,0
2023-05-28 01:25:00,58,W+6.5,2,True,False,False,,-1,27.6969,0
2023-05-28 01:25:55,125,B+35.5,7,True,False,False,,-1,30.0209,0
2023-05-28 01:26:40,124,W+33.5,8,True,False,False,,-1,31.147,0
2023-05-28 01:27:06,86,W+3.5,3,True,False,False,,-1,30.7876,0
2023-05-28 01:28:12,156,W+58.5,9,True,False,False,,-1,33.1601,0
2023-05-28 01:28:38,62,W+7.5,3,True,False,False,,-1,32.6691,0
2023-05-28 01:29:29,120,W+7.5,4,True,False,False,,-1,33.7818,0
2023-05-28 01:30:19,128,W+57.5,5,True,False,False,,-1,34.6809,0
2023-05-28 01:31:07,123,B+14.5,6,True,False,False,,-1,35.3451,0
2023-05-28 01:32:11,149,B+44.5,7,True,False,False,,-1,36.8165,0
2023-05-28 01:32:47,99,B+3.5,5,True,False,False,,-1,36.749,0
2023-05-28 01:33:23,80,W+5.5,2,True,False,False,,-1,36.7411,0
2023-05-28 01:33:56,92,W+7.5,6,True,False,False,,-1,36.5467,0
2023-05-28 01:34:26,96,W+28.5,2,True,False,False,,-1,36.2826,0
2023-05-28 01:34:53,64,W+5.5,3,True,False,False,,-1,35.9166,0
2023-05-28 01:35:31,111,W+10.5,4,True,False,False,,-1,35.9957,0
2023-05-28 01:35:50,50,W+7.5,2,True,False,False,,-1,35.3773,0
2023-05-28 01:36:27,93,B+5.5,2,True,False,False,,-1,35.4393,0
2023-05-28 01:36:48,54,W+10.5,2,True,False,False,,-1,34.9431,0
2023-05-28 01:37:08,56,W+4.5,3,True,False,False,,-1,34.4411,0
2023-05-28 01:37:45,92,W+14.5,4,True,False,False,,-1,34.5111,0
2023-05-28 01:38:16,94,W+2.5,4,True,False,False,,-1,34.4044,0
2023-05-28 01:38:36,52,W+5.5,4,True,False,False,,-1,33.9774,0
2023-05-28 01:39:17,106,B+4.5,8,True,False,False,,-1,34.1656,0
2023-05-28 01:39:52,87,B+3.5,3,True,False,False,,-1,34.203,0
2023-05-28 01:40:29,96,W+21.5,3,True,False,False,,-1,34.285,0
2023-05-28 01:40:47,52,W+11.5,2,True,False,False,,-1,33.8379,0
2023-05-28 01:41:31,101,B+24.5,4,True,False,False,,-1,34.0995,0
2023-05-28 01:42:15,112,W+30.5,6,True,False,False,,-1,34.3498,0
2023-05-28 01:42:36,54,W+12.5,2,True,False,False,,-1,34.0228,0
2023-05-28 01:43:07,74,W+4.5,3,True,False,False,,-1,33.9561,0
2023-05-28 01:43:53,113,B+43.5,7,True,False,False,,-1,34.2433,0
2023-05-28 01:45:04,162,B+29.5,9,True,False,False,,-1,35.0798,0
2023-05-28 01:45:31,68,W+3.5,3,True,False,False,,-1,34.9056,0
2023-05-28 01:45:59,67,B+0.5,5,True,False,False,,-1,34.749,0
2023-05-28 01:47:05,157,W+53.5,6,True,False,False,,-1,35.4398,0
2023-05-28 01:47:31,63,B+0.5,2,True,False,False,,-1,35.2369,0
2023-05-28 01:47:50,50,W+5.5,2,True,False,False,,-1,34.8888,0
2023-05-28 01:48:54,151,B+52.5,5,True,False,False,,-1,35.4898,0
2023-05-28 01:49:21,66,W+13.5,2,True,False,False,,-1,35.315,0
2023-05-28 01:49:35,40,W+6.5,3,True,False,False,,-1,34.9062,0
2023-05-28 01:50:06,92,W+4.5,6,True,False,False,,-1,34.8291,0
2023-05-28 01:50:40,89,B+5.5,7,True,False,False,,-1,34.8005,0
2023-05-28 01:50:58,48,W+4.5,4,True,False,False,,-1,34.4877,0
2023-05-28 01:51:50,129,W+24.5,6,True,False,False,,-1,34.8151,0
2023-05-28 01:52:26,84,W+1.5,3,True,False,False,,-1,34.8369,0
2023-05-28 01:52:56,70,W+5.5,4,True,False,False,,-1,34.7591,0
2023-05-28 01:53:05,26,W+7.5,2,True,False,False,,-1,34.3113,0
2023-05-28 01:53:13,22,W+7.5,2,True,False,False,,-1,33.8628,0
2023-05-28 01:53:21,22,W+7.5,2,True,False,False,,-1,33.4317,0
2023-05-28 01:53:54,94,W+19.5,2,True,False,False,,-1,33.4161,0
2023-05-28 01:54:18,64,W+7.5,2,True,False,False,,-1,33.2749,0
2023-05-28 01:54:56,110,B+14.5,5,True,False,False,,-1,33.3529,0
2023-05-28 01:55:31,104,W+6.5,6,True,False,False,,-1,33.3695,0
2023-05-28 01:56:13,111,B+13.5,8,True,False,False,,-1,33.4971,0
2023-05-28 01:56:43,72,W+8.5,4,True,False,False,,-1,33.458,0
2023-05-28 01:57:24,115,B+2.5,6,True,False,False,,-1,33.5677,0
2023-05-28 01:58:15,127,B+32.5,4,True,False,False,,-1,33.815,0
2023-05-28 01:59:02,100,W+50.5,3,True,False,False,,-1,34.0155,0
2023-05-28 01:59:16,38,W+8.5,2,True,False,False,,-1,33.7263,0
2023-05-28 01:59:55,92,W+0.5,2,True,False,False,,-1,33.7933,0
2023-05-28 02:00:03,28,W+8.5,2,True,False,False,,-1,33.4452,0
2023-05-28 02:00:46,109,B+19.5,4,True,False,False,,-1,33.5666,0
2023-05-28 02:01:46,132,W+57.5,3,True,False,False,,-1,33.9264,0
2023-05-28 02:02:21,101,B+4.5,7,True,False,False,,-1,33.945,0
2023-05-28 02:03:05,116,W+19.5,8,True,False,False,,-1,34.0775,0
2023-05-28 02:03:45,107,B+16.5,8,True,False,False,,-1,34.1573,0
2023-05-28 02:04:05,48,W+5.5,2,True,False,False,,-1,33.9674,0
2023-05-28 02:04:41,95,W+0.5,6,True,False,False,,-1,33.9941,0
2023-05-28 02:04:58,46,W+8.5,2,True,False,False,,-1,33.7868,0
2023-05-28 02:05:21,62,W+9.5,3,True,False,False,,-1,33.6513,0
2023-05-28 02:06:05,108,W+21.5,3,True,False,False,,-1,33.7732,0
2023-05-28 02:06:38,80,W+12.5,3,True,False,False,,-1,33.7641,0
2023-05-28 02:07:13,90,W+2.5,3,True,False,False,,-1,33.7773,0
2023-05-28 02:08:03,134,W+23.5,7,True,False,False,,-1,33.9696,0
2023-05-28 02:08:36,86,W+5.5,5,True,False,False,,-1,33.9571,0
2023-05-28 02:09:08,80,W+6.5,3,True,False,False,,-1,33.9401,0
2023-05-28 02:10:03,137,B+35.5,7,True,False,False,,-1,34.1847,0
2023-05-28 02:10:50,117,B+33.5,2,True,False,False,,-1,34.326,0
2023-05-28 02:11:25,88,W+6.5,3,True,False,False,,-1,34.3286,0
2023-05-28 02:12:04,89,B+11.5,6,True,False,False,,-1,34.3859,0
2023-05-28 02:12:38,97,B+8.5,4,True,False,False,,-1,34.3734,0
2023-05-28 02:13:16,84,W+16.5,3,True,False,False,,-1,34.4136,0
2023-05-28 02:13:25,26,W+7.5,2,True,False,False,,-1,34.1469,0
2023-05-28 02:14:09,115,W+40.5,5,True,False,False,,-1,34.2531,0
2023-05-28 02:14:46,93,W+2.5,5,True,False,False,,-1,34.277,0
2023-05-28 02:15:45,139,B+33.5,4,True,False,False,,-1,34.5341,0
2023-05-28 02:15:57,32,W+7.5,2,True,False,False,,-1,34.3055,0
2023-05-28 02:16:34,92,W+21.5,3,True,False,False,,-1,34.3256,0
2023-05-28 02:17:36,141,W+22.5,6,True,False,False,,-1,34.6048,0
2023-05-28 02:18:37,146,B+37.5,3,True,False,False,,-1,35.1804,0
2023-05-28 02:19:19,107,B+2.5,7,True,False,False,,-1,35.3267,0
2023-05-28 02:20:18,141,B+32.5,5,True,False,False,,-1,35.6094,0
2023-05-28 02:21:03,114,W+18.5,6,True,False,False,,-1,35.8868,0
2023-05-28 02:21:50,122,W+7.5,3,True,False,False,,-1,36.1472,0
2023-05-28 02:22:30,109,B+27.5,3,True,False,False,,-1,36.083,0
2023-05-28 02:23:22,137,B+33.5,7,True,False,False,,-1,36.2001,0
2023-05-28 02:24:30,162,W+40.5,7,True,False,False,,-1,36.5654,0
2023-05-28 02:25:19,131,W+6.5,7,True,False,False,,-1,36.7832,0
2023-05-28 02:25:53,104,W+1.5,7,True,False,False,,-1,36.7327,0
2023-05-28 02:26:35,119,B+4.5,8,True,False,False,,-1,36.9499,0
2023-05-28 02:27:18,108,W+17.5,6,True,False,False,,-1,36.8261,0
2023-05-28 02:27:57,111,B+0.5,6,True,False,False,,-1,36.7666,0
2023-05-28 02:28:50,123,B+27.5,9,True,False,False,,-1,37.0328,0
2023-05-28 02:29:40,125,B+24.5,6,True,False,False,,-1,36.8744,0
2023-05-28 02:30:20,106,W+50.5,3,True,False,False,,-1,37.0195,0
2023-05-28 02:30:56,94,W+5.5,7,True,False,False,,-1,36.8602,0
2023-05-28 02:31:34,98,B+3.5,2,True,False,False,,-1,36.7485,0
2023-05-28 02:32:11,113,B+11.5,3,True,False,False,,-1,36.6375,0
2023-05-28 02:32:52,96,W+8.5,6,True,False,False,,-1,36.3986,0
2023-05-28 02:33:19,67,B+1.5,2,True,False,False,,-1,36.3187,0
2023-05-28 02:33:55,93,B+5.5,3,True,False,False,,-1,36.3186,0
2023-05-28 02:34:30,83,B+5.5,2,True,False,False,,-1,36.3433,0
2023-05-28 02:35:02,83,B+3.5,3,True,False,False,,-1,36.3633,0
2023-05-28 02:35:46,110,W+19.5,8,True,False,False,,-1,36.5274,0
2023-05-28 02:36:23,102,W+4.5,6,True,False,False,,-1,36.5182,0
2023-05-28 02:36:56,89,B+7.5,5,True,False,False,,-1,36.6572,0
2023-05-28 02:37:50,131,B+19.5,5,True,False,False,,-1,36.8227,0
2023-05-28 02:38:25,83,B+6.5,6,True,False,False,,-1,36.9593,0
2023-05-28 02:38:53,70,W+13.5,3,True,False,False,,-1,37.0486,0
2023-05-28 02:39:31,91,B+12.5,5,True,False,False,,-1,37.0538,0
2023-05-28 02:40:03,89,W+2.5,4,True,False,False,,-1,37.072,0
2023-05-28 02:40:40,92,W+2.5,2,True,False,False,,-1,37.239,0
2023-05-28 02:41:39,148,W+48.5,7,True,False,False,,-1,37.4159,0
2023-05-28 02:42:23,111,B+10.5,7,True,False,False,,-1,37.5024,0
2023-05-28 02:42:57,80,W+8.5,2,True,False,False,,-1,37.4734,0
2023-05-28 02:43:40,106,W+14.5,8,True,False,False,,-1,37.7225,0
2023-05-28 02:43:54,40,W+4.5,2,True,False,False,,-1,37.4284,0
2023-05-28 02:44:33,114,W+26.5,6,True,False,False,,-1,37.3796,0
2023-05-28 02:45:02,68,W+4.5,3,True,False,False,,-1,37.4551,0
2023-05-28 02:45:34,87,B+8.5,2,True,False,False,,-1,37.4638,0
2023-05-28 02:45:59,77,B+4.5,2,True,False,False,,-1,37.251,0
2023-05-28 02:46:30,87,B+0.5,3,True,False,False,,-1,36.8608,0
2023-05-28 02:47:02,87,B+0.5,3,True,False,False,,-1,36.905,0
2023-05-28 02:47:49,128,B+35.5,3,True,False,False,,-1,37.0982,0
2023-05-28 02:47:58,26,W+7.5,2,True,False,False,,-1,36.5191,0
2023-05-28 02:48:19,56,W+6.5,3,True,False,False,,-1,36.4784,0
2023-05-28 02:48:55,78,W+8.5,3,True,False,False,,-1,36.6491,0
2023-05-28 02:49:27,76,W+0.5,2,True,False,False,,-1,36.3226,0
