datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2023-05-28 01:21:51,162,B+R,4,False,False,False,W,-0.88,116.8268,0
2023-05-28 01:23:17,101,B+12.5,2,True,False,False,,-1,101.6001,0
2023-05-28 01:25:04,142,B+29.5,4,True,False,False,,-1,103.1825,0
2023-05-28 01:25:58,68,W+8.5,3,True,False,False,,-1,90.9529,0
2023-05-28 01:27:23,111,B+13.5,3,True,False,False,,-1,89.7163,0
2023-05-28 01:28:16,68,W+9.5,3,True,False,False,,-1,83.5588,0
2023-05-28 01:30:22,155,W+43.5,7,True,False,False,,-1,89.6758,0
2023-05-28 01:31:55,124,B+21.5,4,True,False,False,,-1,90.0336,0
2023-05-28 01:34:16,162,W+42.5,0,True,False,False,,-1,95.7985,0
2023-05-28 01:35:39,102,W+5.5,3,True,False,False,,-1,94.5123,0
2023-05-28 01:37:53,159,W+56.5,4,True,False,False,,-1,98.0216,0
2023-05-28 01:39:31,117,W+18.5,4,True,False,False,,-1,98.05,0
2023-05-28 01:40:14,63,B+0.5,2,True,False,False,,-1,93.8248,0
2023-05-28 01:41:39,104,W+37.5,3,True,False,False,,-1,93.1894,0
2023-05-28 01:43:47,162,B+26.5,4,True,False,False,,-1,95.4899,0
2023-05-28 01:45:31,141,W+59.5,3,True,False,False,,-1,96.0639,0
2023-05-28 01:46:22,62,W+12.5,2,True,False,False,,-1,93.3721,0
2023-05-28 01:47:44,105,B+16.5,4,True,False,False,,-1,92.7862,0
2023-05-28 01:48:59,98,W+31.5,2,True,False,False,,-1,91.852,0
2023-05-28 01:50:03,76,W+14.5,2,True,False,False,,-1,90.4567,0
2023-05-28 01:51:40,114,B+22.5,3,True,False,False,,-1,90.7257,0
2023-05-28 01:53:41,162,B+34.5,1,True,False,False,,-1,92.1095,0
2023-05-28 01:54:04,40,W+10.5,3,True,False,False,,-1,89.1014,0
2023-05-28 01:55:34,123,W+1.5,4,True,False,False,,-1,89.1464,0
2023-05-28 01:57:24,138,W+40.5,4,True,False,False,,-1,90.006,0
2023-05-28 01:58:20,82,W+17.5,4,True,False,False,,-1,88.6674,0
2023-05-28 01:59:59,114,B+6.5,6,True,False,False,,-1,89.0695,0
2023-05-28 02:01:25,102,W+19.5,2,True,False,False,,-1,88.9662,0
2023-05-28 02:01:57,48,W+7.5,2,True,False,False,,-1,86.9758,0
2023-05-28 02:03:23,112,W+2.5,3,True,False,False,,-1,86.9443,0
2023-05-28 02:05:07,130,B+26.5,2,True,False,False,,-1,87.5033,0
2023-05-28 02:05:45,56,W+8.5,2,True,False,False,,-1,85.9638,0
2023-05-28 02:07:39,130,B+30.5,4,True,False,False,,-1,86.8166,0
2023-05-28 02:08:58,88,W+32.5,3,True,False,False,,-1,86.57,0
2023-05-28 02:10:45,141,W+54.5,4,True,False,False,,-1,87.1597,0
2023-05-28 02:12:26,126,W+32.5,2,True,False,False,,-1,87.5337,0
2023-05-28 02:13:48,108,B+4.5,4,True,False,False,,-1,87.3908,0
2023-05-28 02:15:06,109,B+15.5,4,True,False,False,,-1,87.1525,0
2023-05-28 02:16:09,76,W+7.5,2,True,False,False,,-1,86.5265,0
2023-05-28 02:17:11,76,W+0.5,4,True,False,False,,-1,85.9218,0
2023-05-28 02:18:35,116,W+26.5,3,True,False,False,,-1,85.8612,0
