datetime,training_steps,policy_loss,value_loss,learning_rate,total_games,total_samples
2023-05-28 07:27:21,5800,3.130866050720215,0.7475632429122925,0.01,45000,5000154
2023-05-28 07:27:30,6000,3.152524948120117,0.7586943507194519,0.01,45000,5000154
2023-05-28 08:03:35,6200,2.9528841972351074,0.7396913170814514,0.01,50000,5518332
2023-05-28 08:03:45,6400,3.1102311611175537,0.8203282952308655,0.01,50000,5518332
2023-05-28 08:03:55,6600,3.050990104675293,0.7239962816238403,0.01,50000,5518332
2023-05-28 08:04:04,6800,3.0287857055664062,0.7309221625328064,0.01,50000,5518332
2023-05-28 08:04:13,7000,3.0238471031188965,0.7665834426879883,0.01,50000,5518332
2023-05-28 08:33:56,7200,3.052372455596924,0.7147657871246338,0.01,55000,5963388
2023-05-28 08:34:05,7400,2.93955135345459,0.6913164854049683,0.01,55000,5963388
2023-05-28 08:34:14,7600,2.914290428161621,0.7269741892814636,0.01,55000,5963388
2023-05-28 08:34:23,7800,2.947263717651367,0.7157357931137085,0.01,55000,5963388
2023-05-28 08:34:33,8000,2.9090776443481445,0.736840009689331,0.01,55000,5963388
2023-05-28 08:55:20,8200,2.811788320541382,0.6942128539085388,0.01,60000,6309915
2023-05-28 08:55:30,8400,2.8901076316833496,0.7706513404846191,0.01,60000,6309915
2023-05-28 08:55:39,8600,2.899517297744751,0.7002775073051453,0.01,60000,6309915
2023-05-28 08:55:48,8800,2.9291367530822754,0.7004249095916748,0.01,60000,6309915
2023-05-28 08:55:57,9000,2.9045233726501465,0.6985450387001038,0.01,60000,6309915
2023-05-28 09:11:27,9200,2.9099769592285156,0.6809457540512085,0.01,65000,6586404
2023-05-28 09:11:36,9400,2.932184934616089,0.7181715369224548,0.01,65000,6586404
2023-05-28 09:11:45,9600,2.8329782485961914,0.7060267925262451,0.01,65000,6586404
2023-05-28 09:11:54,9800,2.8279428482055664,0.7367937564849854,0.01,65000,6586404
2023-05-28 09:12:02,10000,2.842902183532715,0.6935332417488098,0.01,65000,6586404
2023-05-28 09:33:09,10200,2.696629524230957,0.698823094367981,0.01,70000,6951674
2023-05-28 09:33:19,10400,2.7817673683166504,0.7071410417556763,0.01,70000,6951674
2023-05-28 09:33:28,10600,2.7728476524353027,0.7090339660644531,0.01,70000,6951674
2023-05-28 09:33:37,10800,2.7329046726226807,0.6994260549545288,0.01,70000,6951674
2023-05-28 09:33:46,11000,2.823213577270508,0.7018147706985474,0.01,70000,6951674
2023-05-28 09:54:30,11200,2.764350175857544,0.682195246219635,0.01,75000,7331688
2023-05-28 09:54:39,11400,2.768012046813965,0.7060601711273193,0.01,75000,7331688
2023-05-28 09:54:48,11600,2.681252956390381,0.6779639720916748,0.01,75000,7331688
2023-05-28 09:54:57,11800,2.7076406478881836,0.7144678831100464,0.01,75000,7331688
2023-05-28 09:55:05,12000,2.8030638694763184,0.7183016538619995,0.01,75000,7331688
2023-05-28 10:20:37,12200,2.648195505142212,0.7040725946426392,0.01,80000,7769906
2023-05-28 10:20:47,12400,2.6246397495269775,0.7105594873428345,0.01,80000,7769906
2023-05-28 10:20:56,12600,2.554537296295166,0.7763848900794983,0.01,80000,7769906
2023-05-28 10:21:05,12800,2.5795559883117676,0.6645976901054382,0.01,80000,7769906
2023-05-28 10:21:14,13000,2.5459437370300293,0.6710523366928101,0.01,80000,7769906
2023-05-28 10:51:24,13200,2.4978785514831543,0.7021097540855408,0.01,85000,8261622
2023-05-28 10:51:35,13400,2.4734511375427246,0.7160521149635315,0.01,85000,8261622
2023-05-28 10:51:44,13600,2.499505043029785,0.7029993534088135,0.01,85000,8261622
2023-05-28 10:51:53,13800,2.569209098815918,0.7270857095718384,0.01,85000,8261622
2023-05-28 10:52:02,14000,2.4662694931030273,0.6617352366447449,0.01,85000,8261622
2023-05-28 11:19:38,14200,2.584939956665039,0.756885290145874,0.01,90000,8735110
2023-05-28 11:19:48,14400,2.4901890754699707,0.7075558304786682,0.01,90000,8735110
2023-05-28 11:19:57,14600,2.4814453125,0.697344183921814,0.01,90000,8735110
2023-05-28 11:20:06,14800,2.4494824409484863,0.6738761067390442,0.01,90000,8735110
2023-05-28 11:20:15,15000,2.4266133308410645,0.6945313215255737,0.01,90000,8735110
2023-05-28 11:46:56,15200,2.4994983673095703,0.7116479277610779,0.01,95000,9187909
2023-05-28 11:47:06,15400,2.5136752128601074,0.715145468711853,0.01,95000,9187909
2023-05-28 11:47:16,15600,2.3699278831481934,0.7168788909912109,0.01,95000,9187909
2023-05-28 11:47:25,15800,2.419346332550049,0.7138341665267944,0.01,95000,9187909
2023-05-28 11:47:33,16000,2.372258424758911,0.7017502784729004,0.01,95000,9187909
2023-05-28 12:15:50,16200,2.291511058807373,0.7303426265716553,0.01,100000,9659620
2023-05-28 12:16:00,16400,2.319716453552246,0.7010945081710815,0.01,100000,9659620
2023-05-28 12:16:09,16600,2.381457805633545,0.7201992273330688,0.01,100000,9659620
2023-05-28 12:16:18,16800,2.2941079139709473,0.7345653772354126,0.01,100000,9659620
2023-05-28 12:16:27,17000,2.4451189041137695,0.6990329027175903,0.01,100000,9659620
2023-05-28 12:46:07,17200,2.2818667888641357,0.6813971996307373,0.01,105000,10150978
2023-05-28 12:46:17,17400,2.2797842025756836,0.6883459091186523,0.01,105000,10150978
2023-05-28 12:46:26,17600,2.3670284748077393,0.7407275438308716,0.01,105000,10150978
2023-05-28 12:46:35,17800,2.3128514289855957,0.7406147718429565,0.01,105000,10150978
2023-05-28 12:46:44,18000,2.4108290672302246,0.6842125654220581,0.01,105000,10150978
2023-05-28 13:16:33,18200,2.329474925994873,0.7420543432235718,0.01,110000,10648544
2023-05-28 13:16:43,18400,2.324882745742798,0.7202487587928772,0.01,110000,10648544
2023-05-28 13:16:53,18600,2.2193565368652344,0.7474492788314819,0.01,110000,10648544
2023-05-28 13:17:02,18800,2.3510446548461914,0.7465124130249023,0.01,110000,10648544
2023-05-28 13:17:11,19000,2.279672145843506,0.6799269914627075,0.01,110000,10648544
2023-05-28 13:43:57,19200,2.190518856048584,0.7309356927871704,0.01,115000,11133162
2023-05-28 13:44:07,19400,2.2391223907470703,0.7515594959259033,0.01,115000,11133162
2023-05-28 13:44:16,19600,2.2341926097869873,0.714907705783844,0.01,115000,11133162
2023-05-28 13:44:25,19800,2.217071056365967,0.7368842363357544,0.01,115000,11133162
2023-05-28 13:44:35,20000,2.1499123573303223,0.6970183849334717,0.01,115000,11133162
2023-05-28 14:11:04,20200,2.097855806350708,0.7364836931228638,0.01,120000,11592977
2023-05-28 14:11:14,20400,2.2300541400909424,0.7377150058746338,0.01,120000,11592977
2023-05-28 14:11:22,20600,2.2463409900665283,0.7150838375091553,0.01,120000,11592977
2023-05-28 14:11:31,20800,2.096367835998535,0.7304785251617432,0.01,120000,11592977
2023-05-28 14:11:39,21000,2.2143964767456055,0.7225220203399658,0.01,120000,11592977
2023-05-28 14:39:25,21200,2.0621323585510254,0.6914765238761902,0.01,125000,12068922
2023-05-28 14:39:36,21400,2.1705527305603027,0.6786454319953918,0.01,125000,12068922
2023-05-28 14:39:45,21600,2.219421148300171,0.7216289043426514,0.01,125000,12068922
2023-05-28 14:39:54,21800,2.2432518005371094,0.7506617903709412,0.01,125000,12068922
2023-05-28 14:40:04,22000,2.1851649284362793,0.7199720144271851,0.01,125000,12068922
2023-05-28 15:05:43,22200,2.0287163257598877,0.7519365549087524,0.01,130000,12514897
2023-05-28 15:05:53,22400,2.113509178161621,0.7227068543434143,0.01,130000,12514897
2023-05-28 15:06:02,22600,2.067807197570801,0.7412917613983154,0.01,130000,12514897
2023-05-28 15:06:11,22800,2.151068925857544,0.7287646532058716,0.01,130000,12514897
2023-05-28 15:06:21,23000,2.3497066497802734,0.7365773320198059,0.01,130000,12514897
2023-05-28 15:33:06,23200,2.043226480484009,0.6917190551757812,0.01,135000,12998916
2023-05-28 15:33:15,23400,2.021620750427246,0.7078375816345215,0.01,135000,12998916
2023-05-28 15:33:25,23600,2.1268393993377686,0.7196248769760132,0.01,135000,12998916
2023-05-28 15:33:35,23800,1.9927934408187866,0.7203822731971741,0.01,135000,12998916
2023-05-28 15:33:44,24000,2.1202056407928467,0.7374393343925476,0.01,135000,12998916
2023-05-28 15:59:41,24200,2.0212786197662354,0.7190345525741577,0.01,140000,13467718
2023-05-28 15:59:51,24400,1.9830058813095093,0.7481397390365601,0.01,140000,13467718
2023-05-28 16:00:00,24600,2.0271308422088623,0.749699592590332,0.01,140000,13467718
2023-05-28 16:00:09,24800,1.9858567714691162,0.7388856410980225,0.01,140000,13467718
2023-05-28 16:00:19,25000,1.991563320159912,0.7533533573150635,0.01,140000,13467718
2023-05-28 16:26:03,25200,1.9053685665130615,0.7062160968780518,0.01,145000,13931832
2023-05-28 16:26:12,25400,1.842436671257019,0.7103941440582275,0.01,145000,13931832
2023-05-28 16:26:21,25600,1.8267261981964111,0.68928062915802,0.01,145000,13931832
2023-05-28 16:26:31,25800,1.8718466758728027,0.7173879146575928,0.01,145000,13931832
2023-05-28 16:26:40,26000,1.8246053457260132,0.7066667675971985,0.01,145000,13931832
2023-05-28 16:53:00,26200,1.776572823524475,0.6641370058059692,0.01,150000,14387524
2023-05-28 16:53:09,26400,1.7863659858703613,0.6766571998596191,0.01,150000,14387524
2023-05-28 16:53:18,26600,1.8563551902770996,0.6759471893310547,0.01,150000,14387524
2023-05-28 16:53:27,26800,1.7468233108520508,0.6822656393051147,0.01,150000,14387524
2023-05-28 16:53:35,27000,1.8615620136260986,0.729379415512085,0.01,150000,14387524
2023-05-28 17:22:11,27200,1.750089168548584,0.6671997308731079,0.01,155000,14875280
2023-05-28 17:22:21,27400,1.6779286861419678,0.6934494972229004,0.01,155000,14875280
2023-05-28 17:22:30,27600,1.7623822689056396,0.7176560759544373,0.01,155000,14875280
2023-05-28 17:22:40,27800,1.7662978172302246,0.6554307341575623,0.01,155000,14875280
2023-05-28 17:22:50,28000,1.8103749752044678,0.6941272020339966,0.01,155000,14875280
2023-05-28 17:45:32,28200,1.7793247699737549,0.6764507293701172,0.01,160000,15288751
2023-05-28 17:45:42,28400,1.6605217456817627,0.658703088760376,0.01,160000,15288751
2023-05-28 17:45:52,28600,1.785095453262329,0.7318755984306335,0.01,160000,15288751
2023-05-28 17:46:01,28800,1.7542195320129395,0.7222045660018921,0.01,160000,15288751
2023-05-28 17:46:11,29000,1.772560954093933,0.7017456293106079,0.01,160000,15288751
2023-05-28 18:08:51,29200,1.6034371852874756,0.7075758576393127,0.01,165000,15709003
2023-05-28 18:09:00,29400,1.7652888298034668,0.7114017605781555,0.01,165000,15709003
2023-05-28 18:09:09,29600,1.5914195775985718,0.6329768300056458,0.01,165000,15709003
2023-05-28 18:09:18,29800,1.7627687454223633,0.6899765729904175,0.01,165000,15709003
2023-05-28 18:09:27,30000,1.649863839149475,0.6972250938415527,0.01,165000,15709003
2023-05-28 18:32:30,30200,1.60330069065094,0.6799535155296326,0.01,170000,16161518
2023-05-28 18:32:39,30400,1.6568255424499512,0.6758306622505188,0.01,170000,16161518
2023-05-28 18:32:48,30600,1.7050904035568237,0.6733025908470154,0.01,170000,16161518
2023-05-28 18:32:57,30800,1.64718496799469,0.7106262445449829,0.01,170000,16161518
2023-05-28 18:33:07,31000,1.6119654178619385,0.692436158657074,0.01,170000,16161518
2023-05-28 18:55:29,31200,1.5262073278427124,0.6659027934074402,0.01,175000,16597372
2023-05-28 18:55:39,31400,1.6930770874023438,0.6828787326812744,0.01,175000,16597372
2023-05-28 18:55:48,31600,1.5021686553955078,0.7196227312088013,0.01,175000,16597372
2023-05-28 18:56:00,31800,1.714458703994751,0.6999133825302124,0.01,175000,16597372
2023-05-28 18:56:09,32000,1.607475757598877,0.6706563234329224,0.01,175000,16597372
2023-05-28 19:20:39,32200,1.4783607721328735,0.6542911529541016,0.01,180000,17065918
2023-05-28 19:20:49,32400,1.4180201292037964,0.6796296238899231,0.01,180000,17065918
2023-05-28 19:20:58,32600,1.5774362087249756,0.6668388843536377,0.01,180000,17065918
2023-05-28 19:21:08,32800,1.5551844835281372,0.6867201328277588,0.01,180000,17065918
2023-05-28 19:21:17,33000,1.4149470329284668,0.6795309782028198,0.01,180000,17065918
2023-05-28 19:41:31,33200,1.4173448085784912,0.6070933938026428,0.01,185000,17462863
2023-05-28 19:41:40,33400,1.5639872550964355,0.6499385237693787,0.01,185000,17462863
2023-05-28 19:41:49,33600,1.4976072311401367,0.6631478667259216,0.01,185000,17462863
2023-05-28 19:41:58,33800,1.4030872583389282,0.6354472637176514,0.01,185000,17462863
2023-05-28 19:42:08,34000,1.458027720451355,0.6944152116775513,0.01,185000,17462863
2023-05-28 19:59:19,34200,1.445021152496338,0.6950604915618896,0.01,190000,17809165
2023-05-28 19:59:29,34400,1.3818368911743164,0.6601313352584839,0.01,190000,17809165
2023-05-28 19:59:39,34600,1.4201622009277344,0.689049482345581,0.01,190000,17809165
2023-05-28 19:59:48,34800,1.4107543230056763,0.6404712796211243,0.01,190000,17809165
2023-05-28 19:59:57,35000,1.354395866394043,0.6824873089790344,0.01,190000,17809165
2023-05-28 20:21:11,35200,1.3768624067306519,0.6284155249595642,0.01,195000,18222479
2023-05-28 20:21:21,35400,1.3603763580322266,0.6493688821792603,0.01,195000,18222479
2023-05-28 20:21:30,35600,1.352760672569275,0.6520769000053406,0.01,195000,18222479
2023-05-28 20:21:39,35800,1.3909564018249512,0.6583901643753052,0.01,195000,18222479
2023-05-28 20:21:49,36000,1.392117977142334,0.6528028845787048,0.01,195000,18222479
2023-05-28 20:40:27,36200,1.3044272661209106,0.6243367195129395,0.01,200000,18596994
2023-05-28 20:40:37,36400,1.3954023122787476,0.651938796043396,0.01,200000,18596994
2023-05-28 20:40:46,36600,1.4127962589263916,0.6566463708877563,0.01,200000,18596994
2023-05-28 20:40:56,36800,1.446699619293213,0.6633775234222412,0.01,200000,18596994
2023-05-28 20:41:05,37000,1.48110032081604,0.648802638053894,0.01,200000,18596994
2023-05-28 21:01:29,37200,1.418618083000183,0.6586440205574036,0.01,205000,19009991
2023-05-28 21:01:39,37400,1.42215895652771,0.6570165157318115,0.01,205000,19009991
2023-05-28 21:01:48,37600,1.4159612655639648,0.6021571755409241,0.01,205000,19009991
2023-05-28 21:01:57,37800,1.334171175956726,0.6215555667877197,0.01,205000,19009991
2023-05-28 21:02:06,38000,1.4087759256362915,0.6498855352401733,0.01,205000,19009991
2023-05-28 21:22:28,38200,1.4119818210601807,0.6877192258834839,0.01,210000,19417041
2023-05-28 21:22:37,38400,1.332094669342041,0.6411458253860474,0.01,210000,19417041
2023-05-28 21:22:47,38600,1.4169318675994873,0.6608148813247681,0.01,210000,19417041
2023-05-28 21:22:57,38800,1.3675997257232666,0.6312733292579651,0.01,210000,19417041
2023-05-28 21:23:06,39000,1.2219491004943848,0.6425490379333496,0.01,210000,19417041
2023-05-28 21:40:57,39200,1.2884674072265625,0.5857401490211487,0.01,215000,19781756
2023-05-28 21:41:06,39400,1.2689164876937866,0.6568366885185242,0.01,215000,19781756
2023-05-28 21:41:16,39600,1.2635347843170166,0.6480863094329834,0.01,215000,19781756
2023-05-28 21:41:25,39800,1.228572964668274,0.6254403591156006,0.01,215000,19781756
2023-05-28 21:41:35,40000,1.2271071672439575,0.633446216583252,0.01,215000,19781756
2023-05-28 21:59:54,40200,1.326789379119873,0.6498779654502869,0.01,220000,20152879
2023-05-28 22:00:03,40400,1.3523184061050415,0.6633024215698242,0.01,220000,20152879
2023-05-28 22:00:12,40600,1.2331795692443848,0.6510920524597168,0.01,220000,20152879
2023-05-28 22:00:22,40800,1.2473173141479492,0.6449830532073975,0.01,220000,20152879
2023-05-28 22:00:32,41000,1.377785563468933,0.5999729037284851,0.01,220000,20152879
2023-05-28 22:18:48,41200,1.3089277744293213,0.6258445978164673,0.01,225000,20526154
2023-05-28 22:18:58,41400,1.26442551612854,0.6133068799972534,0.01,225000,20526154
2023-05-28 22:19:07,41600,1.4500362873077393,0.6622495055198669,0.01,225000,20526154
2023-05-28 22:19:17,41800,1.341944694519043,0.614406406879425,0.01,225000,20526154
2023-05-28 22:19:27,42000,1.3718290328979492,0.6475516557693481,0.01,225000,20526154
2023-05-28 22:39:45,42200,1.2804011106491089,0.5963574051856995,0.01,230000,20935330
2023-05-28 22:39:55,42400,1.3095169067382812,0.6323201656341553,0.01,230000,20935330
2023-05-28 22:40:05,42600,1.4834617376327515,0.6007109880447388,0.01,230000,20935330
2023-05-28 22:40:14,42800,1.1822261810302734,0.6045595407485962,0.01,230000,20935330
2023-05-28 22:40:24,43000,1.2658644914627075,0.5997123718261719,0.01,230000,20935330
2023-05-28 22:59:02,43200,1.3154691457748413,0.6458054780960083,0.01,235000,21312972
2023-05-28 22:59:11,43400,1.2962985038757324,0.6304407119750977,0.01,235000,21312972
2023-05-28 22:59:21,43600,1.2485713958740234,0.6279840469360352,0.01,235000,21312972
2023-05-28 22:59:30,43800,1.3521478176116943,0.6223495006561279,0.01,235000,21312972
2023-05-28 22:59:40,44000,1.2221065759658813,0.5833644270896912,0.01,235000,21312972
2023-05-28 23:18:04,44200,1.3557499647140503,0.6412367224693298,0.01,240000,21685275
2023-05-28 23:18:14,44400,1.350372076034546,0.5942891836166382,0.01,240000,21685275
2023-05-28 23:18:24,44600,1.2441306114196777,0.6419185400009155,0.01,240000,21685275
2023-05-28 23:18:33,44800,1.2295199632644653,0.5651942491531372,0.01,240000,21685275
2023-05-28 23:18:43,45000,1.2769463062286377,0.5447932481765747,0.01,240000,21685275
2023-05-28 23:36:18,45200,1.2676728963851929,0.5752639770507812,0.01,245000,22039200
2023-05-28 23:36:28,45400,1.2807698249816895,0.6200054883956909,0.01,245000,22039200
2023-05-28 23:36:37,45600,1.2531321048736572,0.6020727157592773,0.01,245000,22039200
2023-05-28 23:36:47,45800,1.2507213354110718,0.5925230979919434,0.01,245000,22039200
2023-05-28 23:36:56,46000,1.2534923553466797,0.5927895903587341,0.01,245000,22039200
2023-05-28 23:54:26,46200,1.3469879627227783,0.5785244107246399,0.01,250000,22399226
2023-05-28 23:54:35,46400,1.2896056175231934,0.564548134803772,0.01,250000,22399226
2023-05-28 23:54:45,46600,1.2780457735061646,0.627519965171814,0.01,250000,22399226
2023-05-28 23:54:54,46800,1.3156213760375977,0.622969388961792,0.01,250000,22399226
2023-05-28 23:55:04,47000,1.2546141147613525,0.5875260233879089,0.01,250000,22399226
2023-05-29 00:13:27,47200,1.4190670251846313,0.6377609968185425,0.01,255000,22773725
2023-05-29 00:13:36,47400,1.3140316009521484,0.6253989338874817,0.01,255000,22773725
2023-05-29 00:13:45,47600,1.3502544164657593,0.5328957438468933,0.01,255000,22773725
2023-05-29 00:13:54,47800,1.2867274284362793,0.5916129350662231,0.01,255000,22773725
2023-05-29 00:14:02,48000,1.3244991302490234,0.6052988767623901,0.01,255000,22773725
2023-05-29 00:33:00,48200,1.3018577098846436,0.60527104139328,0.01,260000,23153982
2023-05-29 00:33:09,48400,1.2933661937713623,0.6008355021476746,0.01,260000,23153982
2023-05-29 00:33:18,48600,1.1298036575317383,0.563518762588501,0.01,260000,23153982
2023-05-29 00:33:28,48800,1.3305954933166504,0.5712407827377319,0.01,260000,23153982
2023-05-29 00:33:37,49000,1.2708358764648438,0.5649092793464661,0.01,260000,23153982
2023-05-29 00:51:21,49200,1.2680699825286865,0.5716238021850586,0.01,265000,23516389
2023-05-29 00:51:31,49400,1.4010207653045654,0.5764545202255249,0.01,265000,23516389
2023-05-29 00:51:40,49600,1.3059539794921875,0.5936042070388794,0.01,265000,23516389
2023-05-29 00:51:50,49800,1.2015306949615479,0.5923625826835632,0.01,265000,23516389
2023-05-29 00:52:00,50000,1.1806693077087402,0.5524733066558838,0.01,265000,23516389
2023-05-29 01:08:57,50200,1.1650028228759766,0.5866308212280273,0.01,270000,23859720
2023-05-29 01:09:06,50400,1.274621844291687,0.5535101890563965,0.01,270000,23859720
2023-05-29 01:09:16,50600,1.2230384349822998,0.5566906929016113,0.01,270000,23859720
2023-05-29 01:09:25,50800,1.2123957872390747,0.6028091907501221,0.01,270000,23859720
2023-05-29 01:09:34,51000,1.2461965084075928,0.585699737071991,0.01,270000,23859720
2023-05-29 01:26:01,51200,1.298033595085144,0.5417941212654114,0.01,275000,24203393
2023-05-29 01:26:10,51400,1.128737449645996,0.6016053557395935,0.01,275000,24203393
2023-05-29 01:26:19,51600,1.2486761808395386,0.5785922408103943,0.01,275000,24203393
2023-05-29 01:26:29,51800,1.2732012271881104,0.5133302807807922,0.01,275000,24203393
2023-05-29 01:26:38,52000,1.1687922477722168,0.534480631351471,0.01,275000,24203393
2023-05-29 01:43:25,52200,1.228722095489502,0.5585815906524658,0.01,280000,24541740
2023-05-29 01:43:35,52400,1.257526159286499,0.5430668592453003,0.01,280000,24541740
2023-05-29 01:43:44,52600,1.2534854412078857,0.5907185077667236,0.01,280000,24541740
2023-05-29 01:43:54,52800,1.3585634231567383,0.5799174308776855,0.01,280000,24541740
2023-05-29 01:44:03,53000,1.2556140422821045,0.5703834295272827,0.01,280000,24541740
2023-05-29 02:01:21,53200,1.299910306930542,0.534346342086792,0.01,285000,24896687
2023-05-29 02:01:31,53400,1.1847659349441528,0.521568775177002,0.01,285000,24896687
2023-05-29 02:01:40,53600,1.2077178955078125,0.5828486680984497,0.01,285000,24896687
2023-05-29 02:01:49,53800,1.328701138496399,0.5604121685028076,0.01,285000,24896687
2023-05-29 02:01:58,54000,1.2942335605621338,0.5281848311424255,0.01,285000,24896687
2023-05-29 02:17:27,54200,1.1259398460388184,0.5437917709350586,0.01,290000,25214724
2023-05-29 02:17:36,54400,1.2416315078735352,0.5473769903182983,0.01,290000,25214724
2023-05-29 02:17:45,54600,1.2599278688430786,0.5500622987747192,0.01,290000,25214724
2023-05-29 02:17:54,54800,1.2792260646820068,0.5232670307159424,0.01,290000,25214724
2023-05-29 02:18:03,55000,1.265777349472046,0.612165629863739,0.01,290000,25214724
2023-05-29 02:35:31,55200,1.2329356670379639,0.5208898782730103,0.01,295000,25569428
2023-05-29 02:35:41,55400,1.2179157733917236,0.5238029956817627,0.01,295000,25569428
2023-05-29 02:35:50,55600,1.2338523864746094,0.5535411834716797,0.01,295000,25569428
2023-05-29 02:36:00,55800,1.3149898052215576,0.5494878888130188,0.01,295000,25569428
2023-05-29 02:36:09,56000,1.2758684158325195,0.567737340927124,0.01,295000,25569428
2023-05-29 02:51:46,56200,1.1935992240905762,0.5371209383010864,0.01,300000,25889058
2023-05-29 02:51:55,56400,1.1978251934051514,0.5584889650344849,0.01,300000,25889058
2023-05-29 02:52:05,56600,1.1307355165481567,0.5656673908233643,0.01,300000,25889058
2023-05-29 02:52:14,56800,1.2725751399993896,0.5499200820922852,0.01,300000,25889058
2023-05-29 02:52:24,57000,1.3154630661010742,0.5749659538269043,0.01,300000,25889058
2023-05-29 03:07:48,57200,1.2007445096969604,0.5486009120941162,0.01,305000,26207780
2023-05-29 03:07:58,57400,1.2889958620071411,0.559689998626709,0.01,305000,26207780
2023-05-29 03:08:07,57600,1.1914740800857544,0.5365769863128662,0.01,305000,26207780
2023-05-29 03:08:17,57800,1.2822043895721436,0.5425345301628113,0.01,305000,26207780
2023-05-29 03:08:26,58000,1.2926911115646362,0.5052719712257385,0.01,305000,26207780
2023-05-29 03:24:15,58200,1.2214586734771729,0.5658703446388245,0.01,310000,26533879
2023-05-29 03:24:25,58400,1.3273425102233887,0.5481202602386475,0.01,310000,26533879
2023-05-29 03:24:34,58600,1.152614712715149,0.5294352173805237,0.01,310000,26533879
2023-05-29 03:24:44,58800,1.1805788278579712,0.5026580691337585,0.01,310000,26533879
2023-05-29 03:24:53,59000,1.3119604587554932,0.5018478631973267,0.01,310000,26533879
2023-05-29 03:39:20,59200,1.2140183448791504,0.5557233095169067,0.01,315000,26830875
2023-05-29 03:39:30,59400,1.2533462047576904,0.5543583631515503,0.01,315000,26830875
2023-05-29 03:39:39,59600,1.239938735961914,0.4921343922615051,0.01,315000,26830875
2023-05-29 03:39:49,59800,1.190790057182312,0.5433865785598755,0.01,315000,26830875
2023-05-29 03:39:58,60000,1.1982866525650024,0.5403614640235901,0.01,315000,26830875
2023-05-29 03:57:02,60200,1.1586487293243408,0.5362837910652161,0.01,320000,27182086
2023-05-29 03:57:12,60400,1.217524766921997,0.5654146671295166,0.01,320000,27182086
2023-05-29 03:57:22,60600,1.1212410926818848,0.518108606338501,0.01,320000,27182086
2023-05-29 03:57:31,60800,1.2007818222045898,0.4874076247215271,0.01,320000,27182086
2023-05-29 03:57:41,61000,1.2229845523834229,0.5329304933547974,0.01,320000,27182086
2023-05-29 04:13:46,61200,1.213043451309204,0.4736432433128357,0.01,325000,27512832
2023-05-29 04:13:56,61400,1.1777770519256592,0.5239397287368774,0.01,325000,27512832
2023-05-29 04:14:05,61600,1.1625580787658691,0.4614912271499634,0.01,325000,27512832
2023-05-29 04:14:13,61800,1.2580562829971313,0.5497869253158569,0.01,325000,27512832
2023-05-29 04:14:22,62000,1.2028121948242188,0.4815481901168823,0.01,325000,27512832
2023-05-29 04:29:48,62200,1.1711987257003784,0.5044373273849487,0.01,330000,27831105
2023-05-29 04:29:58,62400,1.132343053817749,0.5206184387207031,0.01,330000,27831105
2023-05-29 04:30:07,62600,1.2304415702819824,0.5083848834037781,0.01,330000,27831105
2023-05-29 04:30:16,62800,1.3252296447753906,0.5630624294281006,0.01,330000,27831105
2023-05-29 04:30:26,63000,1.1912895441055298,0.521513819694519,0.01,330000,27831105
2023-05-29 04:45:19,63200,1.183612585067749,0.5240110158920288,0.01,335000,28137371
2023-05-29 04:45:29,63400,1.2050426006317139,0.5186082124710083,0.01,335000,28137371
2023-05-29 04:45:38,63600,1.2426683902740479,0.473501980304718,0.01,335000,28137371
2023-05-29 04:45:47,63800,1.2267769575119019,0.5580877661705017,0.01,335000,28137371
2023-05-29 04:45:56,64000,1.1339949369430542,0.49785667657852173,0.01,335000,28137371
2023-05-29 05:00:43,64200,1.1748100519180298,0.5365760922431946,0.01,340000,28450255
2023-05-29 05:00:52,64400,1.1980992555618286,0.5136954188346863,0.01,340000,28450255
2023-05-29 05:01:02,64600,1.1884312629699707,0.5469542741775513,0.01,340000,28450255
2023-05-29 05:01:11,64800,1.1587393283843994,0.5191526412963867,0.01,340000,28450255
2023-05-29 05:01:21,65000,1.1291977167129517,0.5069718360900879,0.01,340000,28450255
2023-05-29 05:16:15,65200,1.234883427619934,0.50421142578125,0.01,345000,28758003
2023-05-29 05:16:25,65400,1.137151837348938,0.5516186952590942,0.01,345000,28758003
2023-05-29 05:16:34,65600,1.1313444375991821,0.49890950322151184,0.01,345000,28758003
2023-05-29 05:16:44,65800,1.1486024856567383,0.4963476061820984,0.01,345000,28758003
2023-05-29 05:16:53,66000,1.188291311264038,0.530113935470581,0.01,345000,28758003
2023-05-29 05:31:34,66200,1.2086020708084106,0.5699735879898071,0.01,350000,29064891
2023-05-29 05:31:44,66400,1.2068818807601929,0.5061389207839966,0.01,350000,29064891
2023-05-29 05:31:54,66600,1.2203238010406494,0.5187216401100159,0.01,350000,29064891
2023-05-29 05:32:03,66800,1.2805815935134888,0.5398122668266296,0.01,350000,29064891
2023-05-29 05:32:11,67000,1.1992541551589966,0.5110353231430054,0.01,350000,29064891
2023-05-29 05:46:45,67200,1.196026086807251,0.5470997095108032,0.01,355000,29374442
2023-05-29 05:46:54,67400,1.1938189268112183,0.549828827381134,0.01,355000,29374442
2023-05-29 05:47:03,67600,1.2555713653564453,0.5173788070678711,0.01,355000,29374442
2023-05-29 05:47:13,67800,1.1780695915222168,0.5293271541595459,0.01,355000,29374442
2023-05-29 05:47:22,68000,1.209740400314331,0.5098943114280701,0.01,355000,29374442
2023-05-29 06:02:01,68200,1.2565135955810547,0.559513509273529,0.01,360000,29678929
